0126545|Salinenplatz, Bad Orb|29|000000N|000000E|0000000|Salinenplatz, Bad O|29||N/A|1
0126546|Wildpark Waldfrieden, Bad Orb|29|000000N|000000E|0000000|Wildpark Waldfriede|29||N/A|1
0126547|Lettgenbrunn Golfplatz, Jossgrund|29|000000N|000000E|0000000|Lettgenbrunn Golfpl|29||N/A|1
0126548|Lettgenbrunn Villbach, Jossgrund|29|000000N|000000E|0000000|Lettgenbrunn Villba|29||N/A|1
0126550|Wegscheide, Bad Orb|29|000000N|000000E|0000000|Wegscheide, Bad Orb|29||N/A|1
0126588|Aufenau Kindergarten, Wächtersbach|29|000000N|000000E|0000000|Aufenau Kindergarte|29||N/A|1
0126597|Schlierbach Rathaus, Brachttal|29|000000N|000000E|0000000|Schlierbach Rathaus|29||N/A|1
0126598|Neuenschmidten Feldstraße, Brachttal|29|000000N|000000E|0000000|Neuenschmidten Feld|29||N/A|1
0126625|Busbahnhof, Birstein|29|000000N|000000E|0000000|Busbahnhof, Birstei|29||N/A|1
0126650|Fischborn Riedstraße, Birstein|29|000000N|000000E|0000000|Fischborn Riedstraß|29||N/A|1
0126760|Burgjoß Rother Weg, Jossgrund|29|000000N|000000E|0000000|Burgjoß Rother Weg,|29||N/A|1
0126763|Burgjoß Spessartstraße, Jossgrund|29|000000N|000000E|0000000|Burgjoß Spessartstr|29||N/A|1
0126764|Lettgenbrunn Sägewerk, Jossgrund|29|000000N|000000E|0000000|Lettgenbrunn Sägewe|29||N/A|1
0126766|Oberndorf Frankfurter Straße, Jossgrund|29|000000N|000000E|0000000|Oberndorf Frankfurt|29||N/A|1
0126767|Oberndorf Lohrer Straße, Jossgrund|29|000000N|000000E|0000000|Oberndorf Lohrer St|29||N/A|1
0126768|Oberndorf Apotheke, Jossgrund|29|000000N|000000E|0000000|Oberndorf Apotheke,|29||N/A|1
0126770|Pfaffenhausen Jossastraße, Jossgrund|29|000000N|000000E|0000000|Pfaffenhausen Jossa|29||N/A|1
0126771|Pfaffenhausen Lettgenbrunner Straße, Jossgrund|29|000000N|000000E|0000000|Pfaffenhausen Lettg|29||N/A|1
0126777|Oberndorf Jossatalschule, Jossgrund|29|000000N|000000E|0000000|Oberndorf Jossatals|29||N/A|1
0126779|Burgjoß Gewerbegebiet, Jossgrund|29|000000N|000000E|0000000|Burgjoß Gewerbegebi|29||N/A|1
0126801|Sportanlagen/Rehaklinik, Bad Orb|29|000000N|000000E|0000000|Sportanlagen/Rehakl|29||N/A|1
0126809|Toskana-Therme, Bad Orb|29|000000N|000000E|0000000|Toskana-Therme, Bad|29||N/A|1
0126811|Am Wendelinusbrunnen, Bad Orb|29|000000N|000000E|0000000|Am Wendelinusbrunne|29||N/A|1
0126820|Burgring, Bad Orb|29|000000N|000000E|0000000|Burgring, Bad Orb|29||N/A|1
0126821|Würzburger Straße, Bad Orb|29|000000N|000000E|0000000|Würzburger Straße, |29||N/A|1
0126834|Am Langen Acker, Bad Orb|29|000000N|000000E|0000000|Am Langen Acker, Ba|29||N/A|1
0126838|Martinusstraße, Bad Orb|29|000000N|000000E|0000000|Martinusstraße, Bad|29||N/A|1
0126865|Frankfurter Straße, Bad Orb|29|000000N|000000E|0000000|Frankfurter Straße,|29||N/A|1
0126887|Lettgenbrunn Kirche, Jossgrund|29|000000N|000000E|0000000|Lettgenbrunn Kirche|29||N/A|1
0126889|Lettgenbrunn Tankstelle, Jossgrund|29|000000N|000000E|0000000|Lettgenbrunn Tankst|29||N/A|1
0126892|Burgjoß Burgstraße, Jossgrund|29|000000N|000000E|0000000|Burgjoß Burgstraße,|29||N/A|1
0126894|Mernes Ortsmitte, Bad Soden-Salmünster|29|000000N|000000E|0000000|Mernes Ortsmitte, B|29||N/A|1
0126895|Mernes Firma Lingenfelder, Bad Soden-Salmünster|29|000000N|000000E|0000000|Mernes Firma Lingen|29||N/A|1
0126896|Mernes Kirche, Bad Soden-Salmünster|29|000000N|000000E|0000000|Mernes Kirche, Bad |29||N/A|1
0126907|Pfaffenhausen Dorfscheune, Jossgrund|29|000000N|000000E|0000000|Pfaffenhausen Dorfs|29||N/A|1
0127254|Breungeshain Hoherodskopf, Schotten|29|000000N|000000E|0000000|Breungeshain Hohero|29||N/A|1
0127347|Breungeshain Zum Taufstein, Schotten|29|000000N|000000E|0000000|Breungeshain Zum Ta|29||N/A|1
