|CET||1||DE||Jänschwalde Dorf|Janschwalde Dorf||||515142N|29|142956E|||||8079737|UIC
|CET||1||DE||Lutherstadt Wittenberg Arbeitsamt|Lutherstadt Wittenberg Arbeitsamt||||515213N|29|123811E|||||8071055|UIC
|CET||1||DE||Jänschwalde Ost (Bus)|Janschwalde Ost (Bus)||||515231N|29|143239E|||||8079738|UIC
|CET||1||DE||Straach Alte Schule|Straach Alte Schule||||515726N|29|123536E|||||8071056|UIC
|CET||1||DE||Neißemünde-Wellmitz Bahnhof|Neissemunde-Wellmitz Bahnhof||||520357N|29|144248E|||||8079777|UIC
|CET||1||DE||Grunow(Nl) Dorf|Grunow(Nl) Dorf||||520928N|29|142330E|||||8080981|UIC
|CET||1||DE||Ziltendorf Kreuzung|Ziltendorf Kreuzung||||521222N|29|143726E|||||8079781|UIC
|CET||1||DE||Wiesenau Dorfstraße|Wiesenau Dorfstrasse||||521350N|29|143528E|||||8079778|UIC
|CET||1||DE||Finkenheerd Lindenstraße|Finkenheerd Lindenstrasse||||521543N|29|143443E|||||8079725|UIC
|CET||1||DE||Blankenfelde Mozartweg|Blankenfelde Mozartweg||||522014N|29|132452E|||||8079711|UIC
|CET||1||DE||Fürstenwalde ZOB|Furstenwalde Zob||||522200N|29|140331E|||||8079727|UIC
|CET||1||DE||Erkner ZOB|Erkner Zob||||522543N|29|134511E|||||8079722|UIC
|CET||1||DE||Falkensee ZOB|Falkensee Zob||||523337N|29|130519E|||||8079724|UIC
|CET||1||DE||Schwante An der Kirche|Schwante An Der Kirche||||524403N|29|130517E|||||8081563|UIC
|CET||1||DE||Nassenheide B96/Teerofener Weg|Nassenheide B96/Teerofener Weg||||524841N|29|131326E|||||8070967|UIC
|CET||1||DE||Löwenberg Kirche|Lowenberg Kirche||||525355N|29|130908E|||||8079637|UIC
|CET||1||DE||Chorin Dorf|Chorin Dorf||||525408N|29|135218E|||||8079715|UIC
|CET||1||DE||Dannenwalde(Gransee) Kirche|Dannenwalde(Gransee) Kirche||||530447N|29|131109E|||||8070962|UIC
|CET||1||DE||Bremen Hbf ZOB (Breitenweg)|Bremen Hbf Zob (Breitenweg)||||530456N|29|084836E|||||8076130|UIC
|CET||1||DE||Oldenburg(Oldb) ZOB (Karlstraße)|Oldenburg(Oldb) Zob (Karlstrasse)||||530844N|29|081319E|||||8089498|UIC
|CET||1||DE||Rheinsberg Stechlinsee|Rheinsberg Stechlinsee||||530856N|29|125908E|||||8071096|UIC
|CET||1||DE||Leer(Ostfriesl) ZOB/Bahnhof|Leer(Ostfriesl) Zob/Bahnhof||||531351N|29|072752E|||||8070205|UIC
|CET||1||DE||Plau am See Bahnhof|Plau Am See Bahnhof||||532736N|29|121521E|||||8012644|UIC
|CET||1||DE||Lübz|Lubz||||532800N|29|120131E|||||8012265|UIC
|CET||1||DE||Plau-Quetzin|Plau-Quetzin||||533022N|29|121531E|||||8070944|UIC
|CET||1||DE||Passow(Meckl)|Passow (Meckl)||||533028N|29|120313E|||||8012612|UIC
|CET||1||DE||Karow(Meckl)|Karow(Meckl)||||533224N|29|121620E|||||8010188|UIC
|CET||1||DE||Neubrandenburg ZOB|Neubrandenburg Zob||||533340N|29|131532E|||||8089305|UIC
|CET||1||DE||Norden KOF|Norden Kof||||533517N|29|071308E|||||8070503|UIC
|CET||1||DE||Krakow am See(Meckl)|Krakow Am See(Meckl)||||533904N|29|121553E|||||8012091|UIC
|CET||1||DE||Altentreptow ZOB|Altentreptow Zob||||534131N|29|131436E|||||8079706|UIC
|CET||1||DE||Pogeez|Pogeez||||534513N|29|104340E|||||8004850|UIC
|CET||1||DE||Ducherow Gaststätte|Ducherow Gaststatte||||534553N|29|134641E|||||8079719|UIC
|CET||1||DE||Gnevkow Wendeschleife|Gnevkow Wendeschleife||||534717N|29|131002E|||||8079728|UIC
|CET||1||DE||Bobitz Schule|Bobitz Schule||||534806N|29|112130E|||||8079712|UIC
|CET||1||DE||Sternfeld Ort|Sternfeld Ort||||534945N|29|130954E|||||8079769|UIC
|CET||1||DE||Lübeck Alexander-Fleming-Straße|Lubeck Alexander-Fleming-Strasse||||534954N|29|104128E|||||8071067|UIC
|CET||1||DE||Dorf Mecklenburg B106|Dorf Mecklenburg B106||||535030N|29|112733E|||||8071525|UIC
|CET||1||DE||Utzedel Gaststätte|Utzedel Gaststatte||||535126N|29|130735E|||||8079774|UIC
|CET||1||DE||Lübeck ZOB/Hbf|Lubeck Zob/Hbf||||535157N|29|104014E|||||8089404|UIC
|CET||1||DE||Kalsow Abzweig B105|Kalsow Abzweig B105||||535456N|29|113504E|||||8079739|UIC
|CET||1||DE||Hagebök Neubau B105|Hagebok Neubau B105||||535738N|29|113656E|||||8079731|UIC
|CET||1||DE||Teschow Gaststätte|Teschow Gaststatte||||535938N|29|113813E|||||8079771|UIC
|CET||1||DE||Rakow Alte Schule|Rakow Alte Schule||||540251N|29|130254E|||||8079758|UIC
|CET||1||DE||Reddelich Gaststätte|Reddelich Gaststatte||||540510N|29|115059E|||||8079760|UIC
|CET||1||DE||Greifswald ZOB|Greifswald Zob||||540537N|29|132211E|||||8089306|UIC
|CET||1||DE||Martensdorf B105|Martensdorf B105||||541801N|29|125549E|||||8087033|UIC
|CET||1||DE||Stralsund Krankenhaus West|Stralsund Krankenhaus West||||541814N|29|130242E|||||8079770|UIC
|CET||1||DE||Kiel-Ellerbek|Kiel-Ellerbek||||541850N|29|101009E|||||8003259|UIC
|CET||1||DE||Kiel-Oppendorf|Kiel-Oppendorf||||541933N|29|101229E|||||8003260|UIC
|CET||1||DE||Rambin(Rügen) Hauptstraße|Rambin(Rugen) Hauptstrasse||||542116N|29|131216E|||||8079759|UIC
|CET||1||DE||Ostseebad Binz Busbf|Ostseebad Binz Busbf||||542402N|29|133629E|||||8089308|UIC
|CET||1||DE||Prora Ost Poststraße|Prora Ost Poststrasse||||542600N|29|133422E|||||8079755|UIC
|CET||1||DE||Prora Nord|Prora Nord||||542631N|29|133359E|||||8079754|UIC
|CET||1||DE||Lietzow B96|Lietzow B96||||542850N|29|133021E|||||8079744|UIC
|CET||1||DE||Sassnitz ZOB|Sassnitz Zob||||543059N|29|133823E|||||8079540|UIC
