CITY_NAME	GENERIC_LOCATION_CODE	TIME_ZONE	STATUS_CODE	COUNTRY_CODE	DAYS_OF_WEEK_OF_OPERATION	DEFAULT_LONG_NAME	DEFAULT_SHORT_NAME	EMAIL	FAX_NUMBER	ADDRESS	LATITUDE	LOCATION_TYPE_CODE	LONGITUDE	MINIMUM_CONNECTION_TIME	PHONE_NUMBER	POSTAL_CODE	PROVINCE_STATE_CODE	DATA_OWNER	CODE_VALUE	CODE_CONTEXT
	8651559	CET	1	DK		Maribo st	Maribo st				544635N	29	113006E					NVS	8651559	UIC
	8602623	CET	2	DK		Nakskov	Nakskov				544959N	29	110817E					NVS	8602623	UIC
	8651648	CET	1	DK		Nakskov st	Nakskov st				544959N	29	110817E					NVS	8651648	UIC
	8602641	CET	2	DK		Sakskoebing	Sakskoebing				544747N	29	113804E					NVS	8602641	UIC
	8652070	CET	1	DK		Sakskoebing st	Sakskoebing st				544748N	29	113807E					NVS	8652070	UIC
	8602645	CET	2	DK		Soellested	Soellested				544839N	29	111612E					NVS	8602645	UIC
	8652314	CET	1	DK		Soellested st	Soellested st				544839N	29	111612E					NVS	8652314	UIC
	8602989	CET	1	DK		Koebenhavn Ingerslev	Koebenhavn Ingerslev				554012N	29	123355E					NVS	8652989	UIC
	8603001	CET	1	DK		Brede st	Brede st				554737N	29	123002E					NVS	8683369	UIC
	8603003	CET	1	DK		Fuglevad st	Fuglevad st				554704N	29	122949E					NVS	8646889	UIC
	8603007	CET	1	DK		Lyngby Lokal st	Lyngby Lokal st				554626N	29	123019E					NVS	8692417	UIC
	8603009	CET	1	DK		Naerum st	Naerum st				554850N	29	123141E					NVS	8669297	UIC
	8603011	CET	1	DK		Ravnholm st	Ravnholm st				554807N	29	123110E					NVS	8623137	UIC
	8603013	CET	1	DK		Oerholm st	Oerholm st				554758N	29	123031E					NVS	8643777	UIC
	86G0241	CET	2	DK		Vanloese	Vanloese				554114N	29	122926E					NVS	8600703	UIC
	8603301	CET	1	DK		Vanloese St.	Vanloese St.				554113N	29	122930E					NVS	8652728	UIC
	8600736	CET	2	DK		Flintholm	Flintholm				554107N	29	122955E					NVS	8600736	UIC
	8603302	CET	1	DK		Frederiksberg Flinth	Frederiksberg Flinth				554107N	29	122954E					NVS	8663709	UIC
	86G0203	CET	2	DK		Noerreport	Noerreport				554101N	29	123417E					NVS	8600646	UIC
	8603307	CET	1	DK		Noerreport st	Noerreport st				554100N	29	123418E					NVS	8651699	UIC
	86G0298	CET	2	DK		Oerestad	Oerestad				553742N	29	123443E					NVS	8600856	UIC
	8603315	CET	1	DK		Oerestad st	Oerestad st				553742N	29	123443E					NVS	8651560	UIC
	86G0037	CET	1	DK		Oerestad st (Metro)	Oerestad st (Metro)				553743N	29	123445E					NVS	8663490	UIC
	86G0302	CET	2	DK		Bunken	Bunken				573747N	29	102621E					NVS	8604102	UIC
	8604102	CET	1	DK		Bunken st	Bunken st				573749N	29	102622E					NVS	8650360	UIC
	86G0303	CET	2	DK		Frederikshavnsvej	Frederikshavnsvej				574328N	29	103349E					NVS	8604103	UIC
	8604103	CET	1	DK		Skagen Frdrkshvnsv s	Skagen Frdrkshvnsv s				574328N	29	103350E					NVS	8650631	UIC
	86G0304	CET	2	DK		Hulsig	Hulsig				573934N	29	102746E					NVS	8604105	UIC
	8604105	CET	1	DK		Hulsig st	Hulsig st				573934N	29	102748E					NVS	8651117	UIC
	86G0305	CET	2	DK		Jerup	Jerup				573156N	29	102502E					NVS	8604109	UIC
	8604109	CET	1	DK		Jerup st	Jerup st				573155N	29	102501E					NVS	8651192	UIC
	8604111	CET	1	DK		Napstjaert st	Napstjaert st				573316N	29	102429E					NVS	8651649	UIC
	86G0306	CET	2	DK		Rimmen	Rimmen				573018N	29	102641E					NVS	8604113	UIC
	8604113	CET	1	DK		Rimmen st	Rimmen st				573017N	29	102642E					NVS	8651973	UIC
	86G0307	CET	2	DK		Skagen	Skagen				574326N	29	103531E					NVS	8604115	UIC
	8604115	CET	1	DK		Skagen st	Skagen st				574327N	29	103528E					NVS	8652164	UIC
	86G0308	CET	1	DK		Strandby	Strandby				551205N	29	100659E					NVS	8604117	UIC
	8604117	CET	1	DK		Strandby st (Frederi	Strandby st (Frederi				572923N	29	102925E					NVS	8630745	UIC
	86G0309	CET	2	DK		Aalbaek	Aalbaek				573533N	29	102430E					NVS	8604119	UIC
	8604119	CET	1	DK		Aalbaek st	Aalbaek st				573532N	29	102429E					NVS	8661609	UIC
	8608603	CET	2	DK		DENMARK	DENMARK				554114N	29	123444E					NVS	8608603	UIC
	8631857	CET	1	DK		Oester Toreby	Oester Toreby				544535N	29	115010E					NVS	8631857	UIC
	8638489	CET	1	DK		Avnede st	Avnede st				544944N	29	111254E					NVS	8638489	UIC
	8639769	CET	1	DK		Graenge st	Graenge st				544626N	29	114554E					NVS	8639769	UIC
	86G0301	CET	2	DK		Hirtshals	Hirtshals				573535N	29	095800E					NVS	8601803	UIC
	8649177	CET	2	DK		Danmark	Danmark				573533N	29	095804E					NVS	8608601	UIC
	8600515	CET	1	DK		Langeskov st	Langeskov st				552138N	29	103535E					NVS	8651404	UIC
	8651811	CET	1	DK		Orehoved st	Orehoved st				545620N	29	115203E					NVS	8651811	UIC
	8600850	CET	1	DK		Roenne(Bornholm)	Roenne(Bornholm)				550600N	29	144126E					NVS	8659937	UIC
	8663753	CET	1	DK		Padborg Graense st	Padborg Graense st				544859N	29	092143E					NVS	8663753	UIC
	8677625	CET	1	DK		Ryde st	Ryde st				544706N	29	112221E					NVS	8677625	UIC
	8690999	CET	1	DK		Hoevelte	Hoevelte				555102N	29	122319E					NVS	8690999	UIC
	8711300	CET	1	FR		Paris Est	Paris Est				485237N	29	022132E					NVS	8711300	UIC
	87G0166	CET	2	FR		Lorraine TGV	Lorraine TGV				491253N	29	035940E					NVS	8714210	UIC
	8718201	CET	1	FR		Colmar	Colmar				480420N	29	072047E					NVS	8718201	UIC
	8719113	CET	1	FR		Uckange	Uckange				491812N	29	060922E					NVS	8719113	UIC
	8719197	CET	1	LU		Bettembourg(fr)	Bettembourg(fr)				492819N	29	060628E					NVS	8200235	UIC
	8719208	CET	1	FR		Woippy	Woippy				490855N	29	060921E					NVS	8719208	UIC
	87G0245	CET	2	FR		Forbach	Forbach				491121N	29	065404E					NVS	8719300	UIC
	8050651	CET	1	DE		Auersmacher	Auersmacher				490626N	29	070406E					NVS	8050651	UIC
	8719455	CET	1	FR		Audun-le-Tiche	Audun-le-Tiche				492823N	29	055722E					NVS	8200650	UIC
	751963	CET	1	FR		Strasbourg Bahnhof,	Strasbourg Bahnhof,				483506N	29	074403E					NVS	751963	UIC
	8070891	CET	1	DE		Huttenheim Kirche	Huttenheim Kirche				483506N	29	074403E					NVS	8070891	UIC
	8721202	CET	1	FR		Strasbourg	Strasbourg				483507N	29	074402E					NVS	8721202	UIC
	8727100	CET	1	FR		Paris Nord	Paris Nord				485251N	29	022117E					NVS	8727100	UIC
	87G0315	CET	2	FR		Belfort Mont. TGV	Belfort Mont. TGV				473509N	29	065351E					NVS	8730082	UIC
	87G0316	CET	2	FR		Besancon Fcte Tgv	Besancon Fcte Tgv				471826N	29	055712E					NVS	8730086	UIC
	87G0348	CET	2	FR		Avignon Tgv	Avignon Tgv				435517N	29	044709E					NVS	8731896	UIC
	8731901	CET	1	FR		Aix-en-Provence TGV	Aix-en-Provence TGV				432718N	29	051902E					NVS	8754980	UIC
	8757400	CET	1	FR		Blois	Blois				473507N	29	011924E					NVS	8750193	UIC
	87G0524	CET	2	FR		Paris Gare De Lyo	Paris Gare De Lyo				485039N	29	022227E					NVS	8768600	UIC
	87G0694	CET	2	FR		Dijon	Dijon				471925N	29	050138E					NVS	8771304	UIC
	87G0715	CET	2	FR		Besancon	Besancon				471449N	29	060119E					NVS	8771800	UIC
	8772319	CET	1	FR		Lyon Part Dieu	Lyon Part Dieu				454538N	29	045135E					NVS	8772319	UIC
	87G0747	CET	2	FR		Chalon Sur Saone	Chalon Sur Saone				464654N	29	045036E					NVS	8772500	UIC
	87G0796	CET	2	FR		Marseille St Char	Marseille St Char				431811N	29	052248E					NVS	8775100	UIC
	8775890	CET	1	FR		PARIS	PARIS				485141N	26	022001E					NVS	8786753	UIC
	8768666	CET	1	FR		Paris-Bercy	Paris-Bercy				485020N	29	022258E					NVS	8744010	UIC
	8811015	CET	1	BE		Schaarbeek	Schaarbeek				505242N	29	042243E					NVS	8882833	UIC
	8813000	CET	2	BE		Bruxelles  Zone	Bruxelles  Zone				505324N	29	042503E					NVS	8813000	UIC
	8811130	CET	1	BE		Haren-Zuid/Haren-Sud	Haren-Zuid/Haren-Sud				505323N	29	042459E					NVS	8841721	UIC
	88G0011	CET	2	BE		Buda	Buda				505428N	29	042502E					NVS	8811148	UIC
	8811148	CET	1	BE		Buda(B)	Buda(B)				505430N	29	042504E					NVS	8891793	UIC
	8811155	CET	1	BE		Haren(B)	Haren(B)				505319N	29	042511E					NVS	8885473	UIC
	8811189	CET	1	BE		Vilvoorde	Vilvoorde				505528N	29	042558E					NVS	8811189	UIC
	8811213	CET	1	BE		Diegem	Diegem				505323N	29	042644E					NVS	8811213	UIC
	8811221	CET	1	BE		Zaventem	Zaventem				505305N	29	042821E					NVS	8811221	UIC
	8811247	CET	1	BE		Nossegem	Nossegem				505259N	29	043021E					NVS	8811247	UIC
	8811254	CET	1	BE		Kortenberg	Kortenberg				505333N	29	043227E					NVS	8811254	UIC
	8811262	CET	1	BE		Erps-Kwerps	Erps-Kwerps				505347N	29	043512E					NVS	8811262	UIC
	8811270	CET	1	BE		Veltem	Veltem				505401N	29	043759E					NVS	8811270	UIC
	8811288	CET	1	BE		Herent	Herent				505413N	29	044030E					NVS	8811288	UIC
	88G0013	CET	2	BE		Bruxelles-Luxemb.	Bruxelles-Luxemb.				505016N	29	042224E					NVS	8811304	UIC
	8811304	CET	1	BE		Bruxelles-Luxembourg	Bruxelles-Luxembourg				505019N	29	042226E					NVS	8835633	UIC
	8811403	CET	2	BE		Germoir	Germoir				504951N	29	042242E					NVS	8811403	UIC
	8861403	CET	1	BE		Bruxelles Germoir	Bruxelles Germoir				504951N	29	042242E					NVS	8861403	UIC
	8899700	CET	2	BE		Bruxelles EURO	Bruxelles EURO				504951N	29	042242E					NVS	8899700	UIC
	8811429	CET	1	BE		Watermael/Watermaal	Watermael/Watermaal				504833N	29	042359E					NVS	8820921	UIC
	8811437	CET	1	BE		Boitsfort/Bosvoorde	Boitsfort/Bosvoorde				504740N	29	042429E					NVS	8828921	UIC
	8811445	CET	1	BE		Groenendaal	Groenendaal				504535N	29	042805E					NVS	8811445	UIC
	8811460	CET	1	BE		Hoeilaart	Hoeilaart				504558N	29	042657E					NVS	8811460	UIC
	8811510	CET	1	BE		La Hulpe	La Hulpe				504417N	29	042949E					NVS	8811510	UIC
	8811528	CET	1	BE		Genval	Genval				504332N	29	043053E					NVS	8811528	UIC
	8811536	CET	1	BE		Rixensart	Rixensart				504242N	29	043158E					NVS	8811536	UIC
	8811544	CET	1	BE		Profondsart	Profondsart				504137N	29	043257E					NVS	8811544	UIC
	8811601	CET	1	BE		Ottignies	Ottignies				504024N	29	043410E					NVS	8811601	UIC
	8811635	CET	1	BE		Limal	Limal				504130N	29	043432E					NVS	8811635	UIC
	88G0016	CET	2	BE		Louvain-LN-Univ.	Louvain-LN-Univ.				504011N	29	043658E					NVS	8811676	UIC
	8811676	CET	1	BE		Louvain-la-neuve-Uni	Louvain-la-neuve-Uni				504012N	29	043700E					NVS	8850533	UIC
	8811718	CET	1	BE		Bierges	Bierges				504219N	29	043529E					NVS	8811718	UIC
	8811726	CET	1	BE		Wavre	Wavre				504258N	29	043619E					NVS	8811726	UIC
	8811734	CET	1	BE		Basse-Wavre	Basse-Wavre				504327N	29	043718E					NVS	8811734	UIC
	8811742	CET	1	BE		Gastuche	Gastuche				504411N	29	043900E					NVS	8811742	UIC
	8811759	CET	1	BE		Archennes	Archennes				504515N	29	043944E					NVS	8811759	UIC
	8811767	CET	1	BE		Florival	Florival				504540N	29	043915E					NVS	8811767	UIC
	8811775	CET	1	BE		Pecrot	Pecrot				504642N	29	043905E					NVS	8811775	UIC
	8811817	CET	1	BE		Ceroux-Mousty	Ceroux-Mousty				503935N	29	043409E					NVS	8811817	UIC
	88G0017	CET	2	BE		Court-St-Etienne	Court-St-Etienne				503845N	29	043357E					NVS	8811825	UIC
	8811825	CET	1	BE		Court-St.-Etienne	Court-St.-Etienne				503845N	29	043356E					NVS	8828121	UIC
	8811916	CET	1	BE		Bruxelles-Schuman	Bruxelles-Schuman				505035N	29	042249E					NVS	8811916	UIC
	8812005	CET	1	BE		Bruxelles-Nord	Bruxelles-Nord				505136N	29	042141E					NVS	8812005	UIC
	8812062	CET	1	BE		Zellik	Zellik				505322N	29	041631E					NVS	8812062	UIC
	8812070	CET	1	BE		Asse	Asse				505423N	29	041230E					NVS	8812070	UIC
	8812112	CET	1	BE		Mollem	Mollem				505558N	29	041259E					NVS	8812112	UIC
	8812120	CET	1	BE		Merchtem	Merchtem				505715N	29	041323E					NVS	8812120	UIC
	8812146	CET	1	BE		Opwijk	Opwijk				505829N	29	041113E					NVS	8812146	UIC
	8812153	CET	1	BE		Heizijde	Heizijde				505922N	29	040922E					NVS	8812153	UIC
	8812161	CET	1	BE		Lebbeke	Lebbeke				510019N	29	040803E					NVS	8812161	UIC
	8812211	CET	1	BE		St.-Agatha-Berchem	St.-Agatha-Berchem				505221N	29	041724E					NVS	8889473	UIC
	8812229	CET	1	BE		Groot-Bijgaarden	Groot-Bijgaarden				505206N	29	041629E					NVS	8812229	UIC
	8812237	CET	1	BE		Dilbeek	Dilbeek				505158N	29	041441E					NVS	8812237	UIC
	88G0019	CET	2	BE		St-Martens-Bod	St-Martens-Bod				505202N	29	041223E					NVS	8812245	UIC
	8812245	CET	1	BE		Sint-Martens-Bodegem	Sint-Martens-Bodegem				505202N	29	041222E					NVS	8834273	UIC
	8812252	CET	1	BE		Ternat	Ternat				505228N	29	040957E					NVS	8812252	UIC
	8812260	CET	1	BE		Essene-Lombeek	Essene-Lombeek				505255N	29	040701E					NVS	8812260	UIC
	8813003	CET	1	BE		Bruxelles-Central	Bruxelles-Central				505043N	29	042125E					NVS	8813003	UIC
	8813094	CET	2	BE		Bruxelles Zone	Bruxelles Zone				505043N	29	042125E					NVS	8813094	UIC
	88G0020	CET	2	BE		Bruxelles Chap	Bruxelles Chap				504907N	29	042414E					NVS	8813037	UIC
	88G0021	CET	2	BE		Bruxelles Congres	Bruxelles Congres				505101N	29	042151E					NVS	8813045	UIC
	8813045	CET	1	BE		Bruxelles-Congres	Bruxelles-Congres				505105N	29	042143E					NVS	8850212	UIC
	6900001	CET	2	BE		Brussels Euro	Brussels Euro				505011N	29	042005E					NVS	6900001	UIC
	8813086	CET	2	BE		Bruxelles DB	Bruxelles DB				505324N	29	042503E					NVS	8813086	UIC
	8814001	CET	1	BE		Bruxelles-Midi	Bruxelles-Midi				505007N	29	042008E					NVS	8814001	UIC
	8814002	CET	1	BE		Bruxelles-Midi Euros	Bruxelles-Midi Euros				505009N	29	042007E					NVS	8884987	UIC
	8814118	CET	1	BE		Forest Est/Vorst Oos	Forest Est/Vorst Oos				504835N	29	041915E					NVS	8838441	UIC
	8800303	CET	2	BE		Roosendaal(fr)	Roosendaal(fr)				504808N	29	041926E					NVS	8800303	UIC
	8814126	CET	1	BE		Ukkel-Stalle/Uccle-S	Ukkel-Stalle/Uccle-S				504808N	29	041925E					NVS	8846441	UIC
	8814134	CET	1	BE		Ukkel-Kalevoet/Uccle	Ukkel-Kalevoet/Uccle				504729N	29	041956E					NVS	8854441	UIC
	8814142	CET	1	BE		Linkebeek	Linkebeek				504625N	29	042021E					NVS	8814142	UIC
	8814159	CET	1	BE		Holleken	Holleken				504602N	29	042116E					NVS	8814159	UIC
	88G0025	CET	2	BE		Rhode-Saint-Genes	Rhode-Saint-Genes				504452N	29	042142E					NVS	8814167	UIC
	8814167	CET	1	BE		St.-Genesius-Rode	St.-Genesius-Rode				504452N	29	042143E					NVS	8878441	UIC
	8814175	CET	1	BE		De Hoek	De Hoek				504421N	29	042213E					NVS	8814175	UIC
	8814209	CET	1	BE		Nivelles	Nivelles				503602N	29	042007E					NVS	8814209	UIC
	8814241	CET	1	BE		Lillois	Lillois				503842N	29	042155E					NVS	8814241	UIC
	8814258	CET	1	BE		Braine-l'Alleud	Braine-l'Alleud				504104N	29	042233E					NVS	8814258	UIC
	8814266	CET	1	BE		Waterloo	Waterloo				504253N	29	042300E					NVS	8814266	UIC
	8813029	CET	2	BE		Halle Zone	Halle Zone				504400N	29	041423E					NVS	8813029	UIC
	88G0026	CET	2	BE		Halle	Halle				504400N	29	041423E					NVS	8814308	UIC
	8814308	CET	1	BE		Halle(B)	Halle(B)				504400N	29	041424E					NVS	8843633	UIC
	8814332	CET	1	BE		Lembeek	Lembeek				504251N	29	041314E					NVS	8814332	UIC
	8814340	CET	1	BE		Buizingen	Buizingen				504503N	29	041528E					NVS	8814340	UIC
	8814357	CET	1	BE		Lot	Lot				504558N	29	041625E					NVS	8814357	UIC
	8814365	CET	1	BE		Ruisbroek	Ruisbroek				504726N	29	041740E					NVS	8814365	UIC
	8814373	CET	1	BE		Forest Midi/Vorst Zu	Forest Midi/Vorst Zu				504832N	29	041835E					NVS	8843153	UIC
	8889002	CET	1	BE		Bruxelles-Nord (Rue	Bruxelles-Nord (Rue				504833N	29	041834E					NVS	8889002	UIC
	8814415	CET	1	BE		Huizingen	Huizingen				504506N	29	041559E					NVS	8814415	UIC
	8814423	CET	1	BE		Beersel	Beersel				504558N	29	041807E					NVS	8814423	UIC
	8814449	CET	1	BE		Sint-Job/Saint-Job	Sint-Job/Saint-Job				504738N	29	042142E					NVS	8880921	UIC
	8814456	CET	1	BE		Boondael/Boondaal	Boondael/Boondaal				504806N	29	042336E					NVS	8872921	UIC
	8814464	CET	1	BE		Vivier d'Oie	Vivier d'Oie				504745N	29	042221E					NVS	8864464	UIC
	8815016	CET	2	BE		Tour-et-Taxis	Tour-et-Taxis				505222N	29	042032E					NVS	8815016	UIC
	8865016	CET	1	BE		Bruxelles Tour-et-Ta	Bruxelles Tour-et-Ta				505147N	29	042056E					NVS	8865016	UIC
	8815040	CET	1	BE		Bruxelles Ouest/Brus	Bruxelles Ouest/Brus				505057N	29	041916E					NVS	8865040	UIC
	88G0032	CET	2	BE		Bru-Nat-Aero	Bru-Nat-Aero				505354N	29	042858E					NVS	8819406	UIC
	8819406	CET	1	BE		Brussels Airport - Z	Brussels Airport - Z				505352N	29	042900E					NVS	8894113	UIC
	8821022	CET	2	BE		Antwerpen-Oost	Antwerpen-Oost				511230N	29	042613E					NVS	8821022	UIC
	8821030	CET	2	BE		Antwerpen-Dam	Antwerpen-Dam				511354N	29	042535E					NVS	8821030	UIC
	8821063	CET	1	BE		Antwerpen-Luchtbal	Antwerpen-Luchtbal				511441N	29	042529E					NVS	8850187	UIC
	8821071	CET	1	BE		Ekeren	Ekeren				511653N	29	042603E					NVS	8821071	UIC
	8821089	CET	1	BE		Antwerpen-Noorderdok	Antwerpen-Noorderdok				511541N	29	042540E					NVS	8850188	UIC
	8821105	CET	1	BE		Noorderkempen	Noorderkempen				512125N	29	043759E					NVS	8821105	UIC
	8821121	CET	1	BE		Antwerpen-Berchem	Antwerpen-Berchem				511158N	29	042556E					NVS	8821121	UIC
	8821147	CET	1	BE		Mortsel	Mortsel				511059N	29	042653E					NVS	8821147	UIC
	88G0036	CET	2	BE		Mortsel-Deurneste	Mortsel-Deurneste				511041N	29	042637E					NVS	8821154	UIC
	8821154	CET	1	BE		Mortsel-Deurnesteenw	Mortsel-Deurnesteenw				511056N	29	042650E					NVS	8876673	UIC
	8821196	CET	1	BE		Antwerpen-Zuid	Antwerpen-Zuid				511151N	29	042327E					NVS	8821196	UIC
	8821238	CET	1	BE		Mortsel-Oude-God	Mortsel-Oude-God				511016N	29	042720E					NVS	8821238	UIC
	88G0038	CET	2	BE		Kontich	Kontich				510802N	29	042834E					NVS	8821311	UIC
	88G0039	CET	2	BE		Hove	Hove				510917N	29	042754E					NVS	8821337	UIC
	8821337	CET	1	BE		Hove(B)	Hove(B)				510911N	29	042756E					NVS	8850220	UIC
	88G0040	CET	2	BE		Essen	Essen				512745N	29	042704E					NVS	8821402	UIC
	8821402	CET	1	BE		Essen(B)	Essen(B)				512745N	29	042703E					NVS	8867633	UIC
	8821436	CET	1	BE		Wildert	Wildert				512537N	29	042748E					NVS	8821436	UIC
	8821444	CET	1	BE		Kalmthout	Kalmthout				512328N	29	042759E					NVS	8821444	UIC
	8821451	CET	1	BE		Kijkuit	Kijkuit				512245N	29	042801E					NVS	8821451	UIC
	88G0041	CET	2	BE		Heide	Heide				512153N	29	042737E					NVS	8821519	UIC
	8821519	CET	1	BE		Heide (B)	Heide (B)				512152N	29	042737E					NVS	8887713	UIC
	8821048	CET	2	BE		Antwerpen-Haven	Antwerpen-Haven				511849N	29	042557E					NVS	8821048	UIC
	8821543	CET	1	BE		Sint-Mariaburg	Sint-Mariaburg				511728N	29	042605E					NVS	8821543	UIC
	88G0043	CET	2	BE		Lier	Lier				510809N	29	043343E					NVS	8821600	UIC
	8821600	CET	1	BE		Lier(B)	Lier(B)				510809N	29	043335E					NVS	8850083	UIC
	8821634	CET	1	BE		Boechout	Boechout				510948N	29	042939E					NVS	8821634	UIC
	8821659	CET	1	BE		Kessel	Kessel				510903N	29	043705E					NVS	8821659	UIC
	8821667	CET	1	BE		Nijlen	Nijlen				510935N	29	043959E					NVS	8821667	UIC
	8821709	CET	1	BE		Wolfstee	Wolfstee				511006N	29	044704E					NVS	8821709	UIC
	8821717	CET	1	BE		Herentals	Herentals				511052N	29	044942E					NVS	8821717	UIC
	8821725	CET	1	BE		Bouwel	Bouwel				510956N	29	044445E					NVS	8821725	UIC
	8821816	CET	1	BE		Berlaar	Berlaar				510648N	29	043820E					NVS	8821816	UIC
	8821824	CET	1	BE		Melkouwen	Melkouwen				510541N	29	044019E					NVS	8821824	UIC
	88G0044	CET	2	BE		Heist-O.D.-Berg	Heist-O.D.-Berg				510426N	29	044231E					NVS	8821832	UIC
	8821832	CET	1	BE		Heist-op-den-Berg	Heist-op-den-Berg				510425N	29	044232E					NVS	8835793	UIC
	8821857	CET	1	BE		Booischot	Booischot				510215N	29	044623E					NVS	8821857	UIC
	8821865	CET	1	BE		Begijnendijk	Begijnendijk				510121N	29	044758E					NVS	8821865	UIC
	8821907	CET	1	BE		Turnhout	Turnhout				511919N	29	045615E					NVS	8821907	UIC
	8821964	CET	1	BE		Tielen	Tielen				511430N	29	045339E					NVS	8821964	UIC
	8822004	CET	1	BE		Mechelen	Mechelen				510103N	29	042900E					NVS	8822004	UIC
	8823085	CET	2	BE		Mechelen Zone	Mechelen Zone				510104N	29	042859E					NVS	8823085	UIC
	88G0045	CET	2	BE		Kapelle-O.D.-Bos	Kapelle-O.D.-Bos				510038N	29	042132E					NVS	8822053	UIC
	8822053	CET	1	BE		Kapelle-op-den-Bos	Kapelle-op-den-Bos				510039N	29	042132E					NVS	8836753	UIC
	8822111	CET	1	BE		Londerzeel	Londerzeel				510032N	29	041754E					NVS	8822111	UIC
	8822137	CET	1	BE		Malderen	Malderen				510052N	29	041342E					NVS	8822137	UIC
	8822145	CET	1	BE		Buggenhout	Buggenhout				510058N	29	041203E					NVS	8822145	UIC
	8822160	CET	1	BE		Baasrode-Zuid	Baasrode-Zuid				510110N	29	040913E					NVS	8822160	UIC
	8822210	CET	1	BE		Duffel	Duffel				510529N	29	042934E					NVS	8822210	UIC
	88G0046	CET	2	BE		St-Katelijne-Wav.	St-Katelijne-Wav.				510411N	29	042946E					NVS	8822228	UIC
	8822228	CET	1	BE		Sint-Katelijne-Waver	Sint-Katelijne-Waver				510412N	29	042944E					NVS	8836673	UIC
	8822251	CET	1	BE		Weerde	Weerde				505839N	29	042815E					NVS	8822251	UIC
	8822269	CET	1	BE		Eppegem	Eppegem				505731N	29	042727E					NVS	8822269	UIC
	8822277	CET	1	BE		Hofstade	Hofstade				505918N	29	042954E					NVS	8822277	UIC
	8822343	CET	1	BE		Mechelen-Nekkerspoel	Mechelen-Nekkerspoel				510148N	29	042924E					NVS	8857393	UIC
	8822426	CET	1	BE		Muizen	Muizen				510030N	29	043049E					NVS	8822426	UIC
	88G0048	CET	2	BE		Hever	Hever				505951N	29	043215E					NVS	8822459	UIC
	8822459	CET	1	BE		Hever(B)	Hever(B)				505951N	29	043216E					NVS	8837553	UIC
	8822475	CET	1	BE		Boortmeerbeek	Boortmeerbeek				505855N	29	043424E					NVS	8822475	UIC
	8822517	CET	1	BE		Haacht	Haacht				505758N	29	043647E					NVS	8822517	UIC
	8822525	CET	1	BE		Wespelaar-Tildonk	Wespelaar-Tildonk				505728N	29	043819E					NVS	8822525	UIC
	8822533	CET	1	BE		Hambos	Hambos				505638N	29	043948E					NVS	8822533	UIC
	8822608	CET	1	BE		Willebroek	Willebroek				510359N	29	042122E					NVS	8822608	UIC
	8822715	CET	1	BE		Puurs	Puurs				510437N	29	041658E					NVS	8822715	UIC
	8822772	CET	1	BE		Bornem	Bornem				510556N	29	041426E					NVS	8822772	UIC
	8822814	CET	1	BE		Boom	Boom				510526N	29	042137E					NVS	8822814	UIC
	88G0049	CET	2	BE		Ruisbroek-Sauvega	Ruisbroek-Sauvega				510452N	29	041931E					NVS	8822848	UIC
	8822848	CET	1	BE		Ruisbroek-Sauvegarde	Ruisbroek-Sauvegarde				510452N	29	041934E					NVS	8852728	UIC
	8824158	CET	1	BE		Hoboken-Polder	Hoboken-Polder				511058N	29	042054E					NVS	8824158	UIC
	8824224	CET	1	BE		Hemiksem	Hemiksem				510811N	29	042018E					NVS	8824224	UIC
	8824232	CET	1	BE		Schelle	Schelle				510731N	29	042024E					NVS	8824232	UIC
	8824240	CET	1	BE		Niel	Niel				510642N	29	042018E					NVS	8824240	UIC
	8823093	CET	2	BE		Antwerpen Zone	Antwerpen Zone				511301N	29	042516E					NVS	8823093	UIC
	8000061	CET	1	BE		Antwerpen Centraal	Antwerpen Centraal				511256N	29	042516E					NVS	8851633	UIC
	8831005	CET	1	BE		Hasselt	Hasselt				505551N	29	051937E					NVS	8831005	UIC
	8833118	CET	2	BE		Hasselt Zone	Hasselt Zone				505551N	29	051939E					NVS	8833118	UIC
	8831039	CET	1	BE		Alken(B)	Alken(B)				505312N	29	051733E					NVS	8821473	UIC
	88G0050	CET	2	BE		Alken	Alken				505312N	29	051733E					NVS	8831039	UIC
	8831088	CET	1	BE		Schulen	Schulen				505750N	29	051108E					NVS	8831088	UIC
	8831112	CET	1	BE		Diepenbeek	Diepenbeek				505437N	29	052513E					NVS	8831112	UIC
	8831138	CET	1	BE		Bilzen	Bilzen				505206N	29	053033E					NVS	8831138	UIC
	8831310	CET	1	BE		Tongeren	Tongeren				504702N	29	052825E					NVS	8831310	UIC
	8831401	CET	1	BE		Diest	Diest				505934N	29	050305E					NVS	8831401	UIC
	8831765	CET	1	BE		Genk	Genk				505801N	29	052946E					NVS	8831765	UIC
	8831781	CET	1	BE		Bokrijk	Bokrijk				505720N	29	052430E					NVS	8831781	UIC
	88G0051	CET	2	BE		St-Truiden	St-Truiden				504902N	29	051035E					NVS	8831807	UIC
	8831807	CET	1	BE		Sint-Truiden	Sint-Truiden				504903N	29	051034E					NVS	8859793	UIC
	8832003	CET	1	BE		Leopoldsburg	Leopoldsburg				510702N	29	051528E					NVS	8832003	UIC
	8832045	CET	1	BE		Balen	Balen				511007N	29	050954E					NVS	8832045	UIC
	8832227	CET	1	BE		Beverlo	Beverlo				510519N	29	051404E					NVS	8832227	UIC
