CITY_NAME|GENERIC_LOCATION_CODE|TIME_ZONE|STATUS_CODE|COUNTRY_CODE|DAYS_OF_WEEK_OF_OPERATION|DEFAULT_LONG_NAME|DEFAULT_SHORT_NAME|EMAIL|FAX_NUMBER|ADDRESS|LATITUDE|LOCATION_TYPE_CODE|LONGITUDE|MINIMUM_CONNECTION_TIME|PHONE_NUMBER|POSTAL_CODE|PROVINCE_STATE_CODE|DATA_OWNER|CODE_VALUE|CODE_CONTEXT
|8727673|CET|1|FR||LE MEUX LA CROIX ST OUEN|LE MEUX LA CROIX ST ||||492131N|29|024508E|||||FRR|8727673|UIC
|8727674|CET|1|FR||THOUROTTE|THOUROTTE||||492831N|29|025255E|||||FRR|8727674|UIC
|8727675|CET|1|FR||NOINTEL MOURS|NOINTEL MOURS||||490757N|29|021650E|||||FRR|8727675|UIC
|8727676|CET|1|FR||RIBECOURT|RIBECOURT||||493022N|29|025537E|||||FRR|8727676|UIC
|8727677|CET|1|FR||OURSCAMPS|OURSCAMPS||||493202N|29|025714E|||||FRR|8727677|UIC
|8727678|CET|1|FR||NOYON|NOYON||||493438N|29|030023E|||||FRR|8727678|UIC
|8727800|CET|1|FR||PARIS LA CHAPELLE|PARIS LA CHAPELLE||||485303N|29|022137E|||||FRR|8727800|UIC
|8727825|CET|1|FR||MERIGNAC ARLAC|MERIGNAC ARLAC||||444935N|29|003732W|||||FRR|8727825|UIC
|8727826|CET|1|FR||AVILLY ST LEONARD|AVILLY ST LEONARD||||491154N|29|023056E|||||FRR|8727826|UIC
|8727910|CET|1|FR||PLAINVAL|PLAINVAL||||493013N|29|022545E|||||FRR|8727910|UIC
|8727911|CET|1|FR||DOMFRONT DOMELIEN|DOMFRONT DOMELIEN||||493610N|29|023138E|||||FRR|8727911|UIC
|8727916|CET|1|FR||SURINS|SURINS||||445621N|29|002819W|||||FRR|8727916|UIC
|8727917|CET|1|FR||MEHUN/INDRE|MEHUN/INDRE||||465024N|29|013231E|||||FRR|8727917|UIC
|8727986|CET|1|FR||VOUECOURT|VOUECOURT||||481612N|29|050727E|||||FRR|8727986|UIC
|8727987|CET|1|FR||BRICON LA POSTE|BRICON LA POSTE||||480445N|29|045829E|||||FRR|8727987|UIC
|8727988|CET|1|FR||MARANVILLE LA POSTE|MARANVILLE LA POSTE||||480759N|29|045200E|||||FRR|8727988|UIC
|8727989|CET|1|FR||CLAIRVAUX D12|CLAIRVAUX D12||||480929N|29|044802E|||||FRR|8727989|UIC
|8727990|CET|1|FR||BAYEL EGLISE|BAYEL EGLISE||||481151N|29|044641E|||||FRR|8727990|UIC
|8727991|CET|1|FR||JESSAINS EGLISE|JESSAINS EGLISE||||481749N|29|043429E|||||FRR|8727991|UIC
|8727992|CET|1|FR||VAUCHONVILLIERS MAIRIE|VAUCHONVILLIERS MAIR||||481534N|29|043145E|||||FRR|8727992|UIC
|8727993|CET|1|FR||LA VILLENEUVE AU CHENE RN19|LA VILLENEUVE AU CHE||||481359N|29|042259E|||||FRR|8727993|UIC
|8727994|CET|1|FR||MONTIERAMEY EGLISE|MONTIERAMEY EGLISE||||481359N|29|041759E|||||FRR|8727994|UIC
|8727995|CET|1|FR||LUSIGNY/BARSE RN19|LUSIGNY/BARSE RN19||||481424N|29|041649E|||||FRR|8727995|UIC
|8727996|CET|1|FR||MONTAULIN MAIRIE|MONTAULIN MAIRIE||||481500N|29|041200E|||||FRR|8727996|UIC
|8727997|CET|1|FR||ROLAMPONT MAIRIE|ROLAMPONT MAIRIE||||475700N|29|051600E|||||FRR|8727997|UIC
|8727998|CET|1|FR||HUMES RN 19|HUMES RN 19||||475359N|29|051659E|||||FRR|8727998|UIC
|8727999|CET|1|FR||FOULAIN RN 19|FOULAIN RN 19||||480218N|29|051248E|||||FRR|8727999|UIC
|8728000|CET|1|FR||VESAIGNES/MARNE RN19|VESAIGNES/MARNE RN19||||475951N|29|051531E|||||FRR|8728000|UIC
|8728001|CET|1|FR||ROUILLY ST LOUP LA GUERADE|ROUILLY ST LOUP LA G||||481600N|29|040900E|||||FRR|8728001|UIC
|8728005|CET|1|FR||TOURS LYCEE GRANDMONT|TOURS LYCEE GRANDMON||||472115N|29|004003E|||||FRR|8728005|UIC
|8728006|CET|1|FR||BRIDORE|BRIDORE||||470116N|29|010632E|||||FRR|8728006|UIC
|8728100|CET|1|FR||DUNKERQUE|DUNKERQUE||||485736N|29|021736E|||||FRR|8728100|UIC
|8728105|CET|1|FR||CROIX LALLUMETTE|CROIX LALLUMETTE||||504112N|29|030903E|||||FRR|8728105|UIC
|8728107|CET|1|FR||CALAIS FRETHUN|CALAIS FRETHUN||||505405N|29|014840E|||||FRR|8728107|UIC
|8728110|CET|1|FR||BERGUES|BERGUES||||461046N|29|061802E|||||FRR|8728110|UIC
|8728111|CET|1|FR||ESQUELBECQ|ESQUELBECQ||||505325N|29|022443E|||||FRR|8728111|UIC
|8728112|CET|1|FR||ARNEKE|ARNEKE||||504953N|29|022429E|||||FRR|8728112|UIC
|8728113|CET|1|FR||CASSEL|CASSEL||||504715N|29|022735E|||||FRR|8728113|UIC
|8728124|CET|1|FR||GRAVELINES|GRAVELINES||||505727N|29|015224E|||||FRR|8728124|UIC
|8728127|CET|1|FR||BOURBOURG|BOURBOURG||||505700N|29|021200E|||||FRR|8728127|UIC
|8728131|CET|1|FR||GRANDE SYNTHE|GRANDE SYNTHE||||510008N|29|021844E|||||FRR|8728131|UIC
|8728133|CET|1|FR||COURGHAIN|COURGHAIN||||504642N|29|013705E|||||FRR|8728133|UIC
|8728140|CET|1|FR||COUDEKERQUE BRANCHE|COUDEKERQUE BRANCHE||||510104N|29|022229E|||||FRR|8728140|UIC
|8728141|CET|1|FR||PONT DARDRES|PONT DARDRES||||505258N|29|020124E|||||FRR|8728141|UIC
|8728142|CET|1|FR||AUDRUICQ|AUDRUICQ||||505232N|29|020434E|||||FRR|8728142|UIC
|8728143|CET|1|FR||WATTEN EPERLECQUES|WATTEN EPERLECQUES||||505143N|29|020927E|||||FRR|8728143|UIC
|8728144|CET|1|FR||ST OMER|ST OMER||||504333N|29|013814E|||||FRR|8728144|UIC
|8728145|CET|1|FR||RENESCURE|RENESCURE||||504355N|29|022215E|||||FRR|8728145|UIC
|8728146|CET|1|FR||EBBLINGHEM|EBBLINGHEM||||504350N|29|022432E|||||FRR|8728146|UIC
|8728165|CET|1|FR||BRAY DUNES|BRAY DUNES||||510459N|29|023100E|||||FRR|8728165|UIC
|8728187|CET|1|FR||MAGENTA|MAGENTA||||485250N|29|022126E|||||FRR|8728187|UIC
|8728189|CET|1|FR||HAUSSMANN ST LAZARE|HAUSSMANN ST LAZARE||||485230N|29|021944E|||||FRR|8728189|UIC
|8728233|CET|1|FR||PERRIGNY SUR LOIRE|PERRIGNY SUR LOIRE||||463159N|29|034959E|||||FRR|8728233|UIC
|8728262|CET|1|FR||LYON JEAN MACE|LYON JEAN MACE||||454442N|29|045032E|||||FRR|8728262|UIC
|8728315|CET|1|FR||CHAMPDENIERS CENTRE|CHAMPDENIERS CENTRE||||462859N|29|002400W|||||FRR|8728315|UIC
|8728600|CET|1|FR||LILLE FLANDRES|LILLE FLANDRES||||503811N|29|030413E|||||FRR|8728600|UIC
|8728606|CET|1|FR||HELLEMMES|HELLEMMES||||503737N|29|030633E|||||FRR|8728606|UIC
|8728609|CET|1|FR||HAUBOURDIN|HAUBOURDIN||||503811N|29|030413E|||||FRR|8728609|UIC
|8728611|CET|1|FR||LOOS LEZ LILLE|LOOS LEZ LILLE||||503811N|29|030413E|||||FRR|8728611|UIC
|8728614|CET|1|FR||ARMENTIERES|ARMENTIERES||||485953N|29|030025E|||||FRR|8728614|UIC
|8728616|CET|1|FR||STEENWERCK|STEENWERCK||||504246N|29|024712E|||||FRR|8728616|UIC
|8728617|CET|1|FR||BAILLEUL|BAILLEUL||||504344N|29|024404E|||||FRR|8728617|UIC
|8728618|CET|1|FR||LA MADELEINE NORD|LA MADELEINE NORD||||483848N|29|020016W|||||FRR|8728618|UIC
|8728619|CET|1|FR||ST ANDRE NORD|ST ANDRE NORD||||503811N|29|030413E|||||FRR|8728619|UIC
|8728620|CET|1|FR||STRAZEELE|STRAZEELE||||504248N|29|023750E|||||FRR|8728620|UIC
|8728622|CET|1|FR||WAMBRECHIES|WAMBRECHIES||||504020N|29|030303E|||||FRR|8728622|UIC
|8728624|CET|1|FR||QUESNOY SUR DEULE|QUESNOY SUR DEULE||||504258N|29|025936E|||||FRR|8728624|UIC
|8728626|CET|1|FR||COMINES FRANCE|COMINES FRANCE||||504539N|29|030034E|||||FRR|8728626|UIC
|8728627|CET|1|FR||PERENCHIES|PERENCHIES||||504001N|29|025838E|||||FRR|8728627|UIC
|8728630|CET|1|FR||HAZEBROUCK|HAZEBROUCK||||504330N|29|023232E|||||FRR|8728630|UIC
|8728640|CET|1|FR||SANTES|SANTES||||431341N|29|000430E|||||FRR|8728640|UIC
|8728641|CET|1|FR||WAVRIN|WAVRIN||||503359N|29|025535E|||||FRR|8728641|UIC
|8728642|CET|1|FR||LA FONTAINE|LA FONTAINE||||445446N|29|002937W|||||FRR|8728642|UIC
|8728643|CET|1|FR||DON SAINGHIN|DON SAINGHIN||||503306N|29|025452E|||||FRR|8728643|UIC
|8728647|CET|1|FR||ALLENNES LES MARAIS|ALLENNES LES MARAIS||||503159N|29|025700E|||||FRR|8728647|UIC
|8728650|CET|1|FR||PHALEMPIN|PHALEMPIN||||503055N|29|030111E|||||FRR|8728650|UIC
|8728651|CET|1|FR||SECLIN|SECLIN||||503254N|29|030206E|||||FRR|8728651|UIC
|8728652|CET|1|FR||WATTIGNIES TEMPLEMARS|WATTIGNIES TEMPLEMAR||||503445N|29|030307E|||||FRR|8728652|UIC
|8728653|CET|1|FR||RONCHIN|RONCHIN||||503722N|29|030849E|||||FRR|8728653|UIC
|8728654|CET|1|FR||TOURCOING|TOURCOING||||504300N|29|031005E|||||FRR|8728654|UIC
|8728656|CET|1|FR||ROSULT|ROSULT||||502722N|29|032057E|||||FRR|8728656|UIC
|8728657|CET|1|FR||LANDAS|LANDAS||||502807N|29|031726E|||||FRR|8728657|UIC
|8728658|CET|1|FR||ORCHIES|ORCHIES||||502836N|29|031456E|||||FRR|8728658|UIC
|8728660|CET|1|FR||NOMAIN|NOMAIN||||503008N|29|031222E|||||FRR|8728660|UIC
|8728662|CET|1|FR||TEMPLEUVE|TEMPLEUVE||||503143N|29|031032E|||||FRR|8728662|UIC
|8728664|CET|1|FR||FRETIN         59|FRETIN         59||||503338N|29|030855E|||||FRR|8728664|UIC
|8728671|CET|1|FR||CROIX WASQUEHAL|CROIX WASQUEHAL||||504042N|29|030817E|||||FRR|8728671|UIC
|8728673|CET|1|FR||ROUBAIX|ROUBAIX||||504144N|29|030947E|||||FRR|8728673|UIC
|8728674|CET|1|FR||TRESSIN|TRESSIN||||503722N|29|030849E|||||FRR|8728674|UIC
|8728678|CET|1|FR||CYSOING|CYSOING||||503342N|29|031235E|||||FRR|8728678|UIC
|8728680|CET|1|FR||GENECH|GENECH||||503150N|29|031313E|||||FRR|8728680|UIC
|8728681|CET|1|FR||NOMAIN OUVIGNIES|NOMAIN OUVIGNIES||||503021N|29|031350E|||||FRR|8728681|UIC
|8728683|CET|1|FR||PONT DE BOIS|PONT DE BOIS||||503727N|29|030740E|||||FRR|8728683|UIC
|8728684|CET|1|FR||LESQUIN|LESQUIN||||503526N|29|030703E|||||FRR|8728684|UIC
|8728685|CET|1|FR||ANNAPPES|ANNAPPES||||503722N|29|030849E|||||FRR|8728685|UIC
|8728686|CET|1|FR||ASCQ|ASCQ||||503718N|29|030935E|||||FRR|8728686|UIC
|8728687|CET|1|FR||BAISIEUX|BAISIEUX||||502045N|29|033917E|||||FRR|8728687|UIC
|8728698|CET|1|BE||MOUSCRON MOESKROEN|MOUSCRON MOESKROEN||||504249N|29|031445E|||||FRR|8728698|UIC
|87G0267|CET|1|FR||LEZENNES|LEZENNES||||503730N|29|030657E|||||FRR|8728710|UIC
|8728712|CET|1|FR||MONT DE TERRE|MONT DE TERRE||||503703N|29|030547E|||||FRR|8728712|UIC
|8728715|CET|1|FR||NIEPPE|NIEPPE||||492251N|29|061404E|||||FRR|8728715|UIC
|8728716|CET|1|FR||MARQUETTE|MARQUETTE||||501711N|29|031556E|||||FRR|8728716|UIC
|8728718|CET|1|FR||DEULEMONT|DEULEMONT||||504359N|29|025700E|||||FRR|8728718|UIC
|8728719|CET|1|FR||STE MARGUERITE|STE MARGUERITE||||431605N|29|052421E|||||FRR|8728719|UIC
|8728721|CET|1|FR||ANSTAING|ANSTAING||||503722N|29|030849E|||||FRR|8728721|UIC
|8728723|CET|1|FR||BOUVINES|BOUVINES||||503424N|29|031207E|||||FRR|8728723|UIC
|8728724|CET|1|FR||COBRIEUX|COBRIEUX||||503225N|29|031308E|||||FRR|8728724|UIC
|8728725|CET|1|FR||LILLE PORTE DE DOUAI|LILLE PORTE DE DOUAI||||503704N|29|030419E|||||FRR|8728725|UIC
|8728727|CET|1|FR||ENNEVELIN|ENNEVELIN||||503257N|29|030931E|||||FRR|8728727|UIC
|8728729|CET|1|FR||NORTKERQUE|NORTKERQUE||||505258N|29|020124E|||||FRR|8728729|UIC
|8728730|CET|1|FR||RUMINGHEM|RUMINGHEM||||505143N|29|020927E|||||FRR|8728730|UIC
|8728965|CET|1|FR||LA TRINITE SUR MER|LA TRINITE SUR MER||||434434N|29|071842E|||||FRR|8728965|UIC
|8728967|CET|1|FR||CARNAC|CARNAC||||473504N|29|030457W|||||FRR|8728967|UIC
|8729500|CET|1|FR||MAUBEUGE|MAUBEUGE||||501622N|29|035759E|||||FRR|8729500|UIC
|8729501|CET|1|FR||JEUMONT|JEUMONT||||501744N|29|040518E|||||FRR|8729501|UIC
|8729502|CET|1|FR||RECQUIGNIES|RECQUIGNIES||||501705N|29|040235E|||||FRR|8729502|UIC
|8729504|CET|1|FR||FOURMIES|FOURMIES||||434210N|29|071946E|||||FRR|8729504|UIC
|8729505|CET|1|FR||ANOR|ANOR||||495905N|29|040536E|||||FRR|8729505|UIC
|8729506|CET|1|FR||HIRSON|HIRSON||||495451N|29|040504E|||||FRR|8729506|UIC
|8729522|CET|1|FR||LE CATEAU|LE CATEAU||||444647N|29|003423W|||||FRR|8729522|UIC
|8729553|CET|1|FR||LOUVROIL|LOUVROIL||||501622N|29|035759E|||||FRR|8729553|UIC
|8729554|CET|1|FR||SOUS LE BOIS|SOUS LE BOIS||||501606N|29|035655E|||||FRR|8729554|UIC
|8729556|CET|1|FR||HAUTMONT|HAUTMONT||||501516N|29|035453E|||||FRR|8729556|UIC
|8729560|CET|1|FR||AULNOYE AYMERIES|AULNOYE AYMERIES||||501240N|29|034950E|||||FRR|8729560|UIC
|8729564|CET|1|FR||LANDRECIES|LANDRECIES||||501433N|29|035542E|||||FRR|8729564|UIC
|8729566|CET|1|FR||ORS|ORS||||500611N|29|033735E|||||FRR|8729566|UIC
|8729570|CET|1|FR||SAINS DU NORD|SAINS DU NORD||||500520N|29|040005E|||||FRR|8729570|UIC
|8729572|CET|1|FR||AVESNELLES|AVESNELLES||||500711N|29|035645E|||||FRR|8729572|UIC
|8729573|CET|1|FR||AVESNES|AVESNES||||501456N|29|032228E|||||FRR|8729573|UIC
|8729577|CET|1|FR||DOMPIERRE|DOMPIERRE||||500832N|29|035148E|||||FRR|8729577|UIC
|8729579|CET|1|FR||LEVAL|LEVAL||||501054N|29|034955E|||||FRR|8729579|UIC
|8729580|CET|1|FR||BERLAIMONT|BERLAIMONT||||501209N|29|034850E|||||FRR|8729580|UIC
|8729585|CET|1|FR||LE QUESNOY|LE QUESNOY||||501500N|29|033843E|||||FRR|8729585|UIC
|8729598|CET|1|BE||ERQUELINNES          FR|ERQUELINNES         ||||501814N|29|040643E|||||FRR|8729598|UIC
|8729600|CET|1|FR||ST QUENTIN|ST QUENTIN||||495023N|29|031749E|||||FRR|8729600|UIC
|8729601|CET|1|FR||LAON|LAON||||493415N|29|033725E|||||FRR|8729601|UIC
|8729609|CET|1|FR||MARLE SUR SERRE|MARLE SUR SERRE||||494449N|29|034610E|||||FRR|8729609|UIC
|8729612|CET|1|FR||VERVINS|VERVINS||||494948N|29|035336E|||||FRR|8729612|UIC
|8729614|CET|1|FR||ORIGNY EN THIERACHE|ORIGNY EN THIERACHE||||495326N|29|040126E|||||FRR|8729614|UIC
|8729615|CET|1|FR||CREPY COUVRON|CREPY COUVRON||||493723N|29|033100E|||||FRR|8729615|UIC
|8729617|CET|1|FR||CLACY MONS|CLACY MONS||||493238N|29|033436E|||||FRR|8729617|UIC
|8729624|CET|1|FR||BUSIGNY|BUSIGNY||||500222N|29|032646E|||||FRR|8729624|UIC
|8729626|CET|1|FR||BOHAIN|BOHAIN||||501036N|29|031428E|||||FRR|8729626|UIC
|8729629|CET|1|FR||FRESNOY LE GRAND|FRESNOY LE GRAND||||495701N|29|032557E|||||FRR|8729629|UIC
|8729632|CET|1|FR||ATHIES SOUS LAON|ATHIES SOUS LAON||||493432N|29|034012E|||||FRR|8729632|UIC
|8729634|CET|1|FR||SAMOUSSY|SAMOUSSY||||493502N|29|034351E|||||FRR|8729634|UIC
|8729636|CET|1|FR||BUCY LES PIERREPONT|BUCY LES PIERREPONT||||493842N|29|035355E|||||FRR|8729636|UIC
|8729637|CET|1|FR||CLERMONT LES FERMES|CLERMONT LES FERMES||||493945N|29|035629E|||||FRR|8729637|UIC
|8729638|CET|1|FR||MONTCORNET|MONTCORNET||||494152N|29|040101E|||||FRR|8729638|UIC
|8729639|CET|1|FR||ROZOY SUR SERRE|ROZOY SUR SERRE||||494231N|29|040723E|||||FRR|8729639|UIC
|8729641|CET|1|FR||MONTESCOURT|MONTESCOURT||||494414N|29|031507E|||||FRR|8729641|UIC
|8729643|CET|1|FR||MENNESSIS|MENNESSIS||||494131N|29|031612E|||||FRR|8729643|UIC
|8729644|CET|1|FR||TERGNIER|TERGNIER||||493933N|29|031749E|||||FRR|8729644|UIC
|8729645|CET|1|FR||APPILLY|APPILLY||||493449N|29|030715E|||||FRR|8729645|UIC
|8729656|CET|1|FR||ANIZY PINON|ANIZY PINON||||492945N|29|032655E|||||FRR|8729656|UIC
|8729660|CET|1|FR||VERSIGNY|VERSIGNY||||490834N|29|024739E|||||FRR|8729660|UIC
|8729661|CET|1|FR||CHAUNY|CHAUNY||||493640N|29|031325E|||||FRR|8729661|UIC
|8729663|CET|1|FR||LA FERE|LA FERE||||494000N|29|032200E|||||FRR|8729663|UIC
|8729687|CET|1|FR||FLAVY LE MARTEL|FLAVY LE MARTEL||||494300N|29|031200E|||||FRR|8729687|UIC
|8729705|CET|1|FR||VIRY NOUREUIL|VIRY NOUREUIL||||493738N|29|031501E|||||FRR|8729705|UIC
|8729706|CET|1|FR||JUSSY|JUSSY||||494300N|29|031359E|||||FRR|8729706|UIC
|8729708|CET|1|FR||LA BOUTEILLE|LA BOUTEILLE||||495134N|29|035853E|||||FRR|8729708|UIC
|8729710|CET|1|FR||LA NEUVILLE SOUS LAON|LA NEUVILLE SOUS LAO||||493415N|29|033549E|||||FRR|8729710|UIC
|8729711|CET|1|FR||VERNEUIL SUR SERRE|VERNEUIL SUR SERRE||||493855N|29|034003E|||||FRR|8729711|UIC
|8729714|CET|1|FR||DERCY FROIDMONT|DERCY FROIDMONT||||494209N|29|034130E|||||FRR|8729714|UIC
|8729715|CET|1|FR||VOYENNE|VOYENNE||||494334N|29|034313E|||||FRR|8729715|UIC
|8729717|CET|1|FR||GIZY|GIZY||||493549N|29|034614E|||||FRR|8729717|UIC
|8729719|CET|1|FR||CHIVRES EN LAONNOIS|CHIVRES EN LAONNOIS||||493817N|29|035034E|||||FRR|8729719|UIC
|8729720|CET|1|FR||CHAOURSE|CHAOURSE||||494152N|29|040101E|||||FRR|8729720|UIC
|8729721|CET|1|FR||MAGNY|MAGNY||||490635N|29|061037E|||||FRR|8729721|UIC
|8729722|CET|1|FR||CHERY LES ROZOY|CHERY LES ROZOY||||494311N|29|040528E|||||FRR|8729722|UIC
|8729725|CET|1|FR||LE FRETY ST GORGON|LE FRETY ST GORGON||||494359N|29|041659E|||||FRR|8729725|UIC
|8729726|CET|1|FR||LA FEREE|LA FEREE||||494611N|29|042006E|||||FRR|8729726|UIC
|8729727|CET|1|FR||MAINBRESSY|MAINBRESSY||||424115N|29|025358E|||||FRR|8729727|UIC
|8729728|CET|1|FR||VAUXAILLON|VAUXAILLON||||492828N|29|032435E|||||FRR|8729728|UIC
|8729729|CET|1|FR||BARENTON BUGNY|BARENTON BUGNY||||493750N|29|033921E|||||FRR|8729729|UIC
|8729751|CET|1|FR||LES BONS PERES|LES BONS PERES||||501644N|29|040043E|||||FRR|8729751|UIC
|8729752|CET|1|FR||HACHETTE|HACHETTE||||500929N|29|034435E|||||FRR|8729752|UIC
|8729753|CET|1|FR||ST HILAIRE NORD|ST HILAIRE NORD||||432416N|29|011656E|||||FRR|8729753|UIC
|8729981|CET|1|FR||LIESSE GIZY CENTRE|LIESSE GIZY CENTRE||||494904N|29|024819E|||||FRR|8729981|UIC
|8729983|CET|1|FR||MIANNAY|MIANNAY||||500633N|29|014211E|||||FRR|8729983|UIC
|8729984|CET|1|FR||YZENGREMER|YZENGREMER||||500331N|29|013213E|||||FRR|8729984|UIC
|8729985|CET|1|FR||BRUNVILLIERS LA MOTTE|BRUNVILLIERS LA MOTT||||432853N|29|063051E|||||FRR|8729985|UIC
|8729986|CET|1|FR||CREVECOEUR LE PETIT|CREVECOEUR LE PETIT||||493459N|29|023000E|||||FRR|8729986|UIC
|8729988|CET|1|FR||GOYENCOURT|GOYENCOURT||||494300N|29|024600E|||||FRR|8729988|UIC
|8729989|CET|1|FR||ROYAUCOURT|ROYAUCOURT||||493600N|29|023159E|||||FRR|8729989|UIC
|8729990|CET|1|FR||STE GENEVIEVE|STE GENEVIEVE||||483911N|29|021847E|||||FRR|8729990|UIC
|8729992|CET|1|FR||VILLERS CARBONNEL|VILLERS CARBONNEL||||495219N|29|025336E|||||FRR|8729992|UIC
|8730082|CET|1|FR||BELFORT-MONTB TGV|BELFORT-MONTB TGV||||473509N|29|065351E|||||FRR|8730082|UIC
|8730086|CET|1|FR||BESANCON FCTE TGV|BESANCON FCTE TGV||||471827N|29|055709E|||||FRR|8730086|UIC
|8730387|CET|1|FR||INGERSHEIM CITE SCOLAIRE|INGERSHEIM CITE SCOL||||480552N|29|071811E|||||FRR|8730387|UIC
|8730462|CET|1|FR||DEOLS|DEOLS||||464959N|29|014200E|||||FRR|8730462|UIC
|87G0102|CET|1|FR||ISSOUDUN PLACE DE LA GARE|ISSOUDUN PLACE DE LA||||465700N|29|020000E|||||FRR|8730464|UIC
|8730465|CET|1|FR||CHAROST|CHAROST||||465859N|29|020759E|||||FRR|8730465|UIC
|8730469|CET|1|FR||AVAIL|AVAIL||||465736N|29|020311E|||||FRR|8730469|UIC
|8730672|CET|1|FR||SALIES DE BEARN THERMES|SALIES DE BEARN THER||||432827N|29|005528W|||||FRR|8730672|UIC
|8730797|CET|1|FR||BRETEUIL PLACE LAFITTE|BRETEUIL PLACE LAFIT||||484953N|29|005512E|||||FRR|8730797|UIC
|8730975|CET|1|FR||CHAUMONT SUR THARONNE|CHAUMONT SUR THARONN||||473700N|29|015359E|||||FRR|8730975|UIC
|8730976|CET|1|FR||ST HILAIRE LA GRAVELLE|ST HILAIRE LA GRAVEL||||475500N|29|011159E|||||FRR|8730976|UIC
|8730977|CET|1|FR||MEREAU|MEREAU||||464002N|29|012431W|||||FRR|8730977|UIC
|8731006|CET|1|FR||LE VERDON CENTRE|LE VERDON CENTRE||||453259N|29|010400W|||||FRR|8731006|UIC
|8731081|CET|1|FR||ST FLORENT SUR CHER MAIRIE|ST FLORENT SUR CHER ||||465859N|29|021500E|||||FRR|8731081|UIC
|8731086|CET|1|FR||NEUVY PAILLOUX BOURG|NEUVY PAILLOUX BOURG||||465243N|29|015121E|||||FRR|8731086|UIC
|8731140|CET|1|FR||NAVES LYCEE AGRICOLE|NAVES LYCEE AGRICOLE||||451850N|29|014601E|||||FRR|8731140|UIC
|8731253|CET|1|FR||ST JULIEN SUR CHER|ST JULIEN SUR CHER||||471742N|29|014604E|||||FRR|8731253|UIC
|8731254|CET|1|FR||MERY SUR CHER|MERY SUR CHER||||471359N|29|015859E|||||FRR|8731254|UIC
|8731258|CET|1|FR||TROYES QUENNEDEY|TROYES QUENNEDEY||||481746N|29|040354E|||||FRR|8731258|UIC
|8731304|CET|1|FR||LONGUEAU|LONGUEAU||||495148N|29|022108E|||||FRR|8731304|UIC
|8731305|CET|1|FR||CORBIE|CORBIE||||484757N|29|021608E|||||FRR|8731305|UIC
|8731306|CET|1|FR||MERICOURT RIBEMONT|MERICOURT RIBEMONT||||495720N|29|023421E|||||FRR|8731306|UIC
|8731307|CET|1|FR||ALBERT|ALBERT||||485149N|29|021727E|||||FRR|8731307|UIC
|8731308|CET|1|FR||ST ROCH SOMME|ST ROCH SOMME||||495336N|29|021701E|||||FRR|8731308|UIC
|8731309|CET|1|FR||AILLY SUR SOMME|AILLY SUR SOMME||||495542N|29|021202E|||||FRR|8731309|UIC
|8731310|CET|1|FR||PICQUIGNY|PICQUIGNY||||495646N|29|020835E|||||FRR|8731310|UIC
|8731311|CET|1|FR||HANGEST|HANGEST||||495859N|29|020400E|||||FRR|8731311|UIC
|8731312|CET|1|FR||LONGPRE LES CORPS SAINTS|LONGPRE LES CORPS SA||||500040N|29|020010E|||||FRR|8731312|UIC
|8731313|CET|1|FR||PONT REMY|PONT REMY||||500249N|29|015355E|||||FRR|8731313|UIC
|8731321|CET|1|FR||BOVES|BOVES||||495100N|29|022259E|||||FRR|8731321|UIC
|8731322|CET|1|FR||AILLY SUR NOYE|AILLY SUR NOYE||||494500N|29|022200E|||||FRR|8731322|UIC
|8731323|CET|1|FR||LA FALOISE|LA FALOISE||||494147N|29|022055E|||||FRR|8731323|UIC
|8731324|CET|1|FR||BRETEUIL EMBRANCHEMENT|BRETEUIL EMBRANCHEME||||493735N|29|022304E|||||FRR|8731324|UIC
|8731326|CET|1|FR||GANNES|GANNES||||485148N|29|022436E|||||FRR|8731326|UIC
|8731327|CET|1|FR||ST JUST EN CHAUSSEE|ST JUST EN CHAUSSEE||||432021N|29|052325E|||||FRR|8731327|UIC
|8731328|CET|1|FR||ST REMY EN LEAU|ST REMY EN LEAU||||492803N|29|022531E|||||FRR|8731328|UIC
|8731329|CET|1|FR||AVRECHY|AVRECHY||||492640N|29|022505E|||||FRR|8731329|UIC
|8731330|CET|1|FR||CLERMONT DE LOISE|CLERMONT DE LOISE||||492307N|29|022504E|||||FRR|8731330|UIC
|8731332|CET|1|FR||MOREUIL|MOREUIL||||494637N|29|022832E|||||FRR|8731332|UIC
|8731333|CET|1|FR||HARGICOURT PIERREPONT|HARGICOURT PIERREPON||||494249N|29|023154E|||||FRR|8731333|UIC
|8731334|CET|1|FR||MONTDIDIER|MONTDIDIER||||493828N|29|023346E|||||FRR|8731334|UIC
|8731335|CET|1|FR||TRICOT|TRICOT||||493343N|29|023454E|||||FRR|8731335|UIC
|8731337|CET|1|FR||NAMPS QUEVAUVILLERS|NAMPS QUEVAUVILLERS||||494829N|29|020619E|||||FRR|8731337|UIC
|8731338|CET|1|FR||ESTREES ST DENIS|ESTREES ST DENIS||||492617N|29|023831E|||||FRR|8731338|UIC
|8731339|CET|1|FR||POIX DE PICARDIE|POIX DE PICARDIE||||494640N|29|015923E|||||FRR|8731339|UIC
|8731340|CET|1|FR||REMY|REMY||||484209N|29|020415E|||||FRR|8731340|UIC
|8731341|CET|1|FR||PERONNE FLAMICOURT|PERONNE FLAMICOURT||||495605N|29|025620E|||||FRR|8731341|UIC
