85G1551|Therwil, Zentrum|Therwil, Zentrum|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1552|BŠttwil, Dorf|BŠttwil, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1553|FlŸh, Bahnhof|FlŸh, Bahnhof|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1554|Leymen, Station (F)|Leymen, Station (F)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1555|Binningen, Dorenbach|Binningen, Dorenbac|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1556|MŸnchenstein, Dorf|MŸnchenstein, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1557|Bubendorf|Bubendorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1558|Hšlstein|Hšlstein|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1559|Hšlstein SŸd|Hšlstein SŸd|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1560|Hšlstein WeidbŠchli|Hšlstein WeidbŠchl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8500095|MŸnchenstein, Hofmatt|MŸnchenstein, Hofma|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1561|DelŽmont|DelŽmont|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1562|MŸnchenstein|MŸnchenstein|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1563|Basel, St-Louis Grenze|Basel, St-Louis Gre|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1564|Basel, Bhfeingang Gundeldingen|Basel, Bhfeingang G|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1565|Le BoŽchet|Le BoŽchet|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1566|La Ferrire|La Ferrire|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1567|SaignelŽgier|SaignelŽgier|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1568|Le BŽmont|Le BŽmont|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1569|PrŽ-Petitjean|PrŽ-Petitjean|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1570|Grenchen SŸd|Grenchen SŸd|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1571|HŠgendorf|HŠgendorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1572|BŸren an der Aare|BŸren an der Aare|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1573|LŸsslingen, KŠserei|LŸsslingen, KŠsere|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1574|Reinach BL, SŸd|Reinach BL, SŸd|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1575|MŸnchenstein, Freilager|MŸnchenstein, Freil|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1576|Basel, Wiesenplatz|Basel, Wiesenplatz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1577|Aesch BL, Dorf|Aesch BL, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1578|CrŽmines-Zoo|CrŽmines-Zoo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1579|GŠnsbrunnen|GŠnsbrunnen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1580|CrŽmines|CrŽmines|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1581|ThalbrŸcke|ThalbrŸcke|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1582|Mšhlin|Mšhlin|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1583|Rheinfelden Augarten|Rheinfelden Augarte|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1584|Stein-SŠckingen|Stein-SŠckingen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1585|Wangen bei Olten, Bahnhof|Wangen bei Olten, B|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1586|HŠgendorf, Bodenmatt|HŠgendorf, Bodenmat|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1587|HŠrkingen, Pflug|HŠrkingen, Pflug|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1588|RŸttenen, Dorf|RŸttenen, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1589|Halten, KŠserei|Halten, KŠserei|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1590|Winistorf, Mšsli|Winistorf, Mšsli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1591|BurgŠschi|BurgŠschi|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1592|Zuchwil, Langfeld|Zuchwil, Langfeld|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1593|HŸniken|HŸniken|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1594|Niederšnz, Post|Niederšnz, Post|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1595|Ršthenbach b. H., Post|Ršthenbach b. H., P|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1596|Derendingen, Pestalozziplatz|Derendingen, Pestal|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1597|Brugg AG, BrŸcke|Brugg AG, BrŸcke|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1598|Bšzberg, Haldensteinstrasse|Bšzberg, Haldenstei|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1599|RŸfenach AG, Hinterrein|RŸfenach AG, Hinter|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1600|Bšzberg, Kirchbšzberg|Bšzberg, Kirchbšzb|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1601|Mšnthal, Unterdorf|Mšnthal, Unterdorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1602|RŸfenach AG, Dorf|RŸfenach AG, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1603|Bšzberg, Neustalden|Bšzberg, Neustalden|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1604|Remigen, Abzw. Ueberthal|Remigen, Abzw. Uebe|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1605|Bšzberg, Ursprung|Bšzberg, Ursprung|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1606|Veltheim AG, Unterdorf|Veltheim AG, Unterd|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1607|Schinznach Dorf, Wallbach|Schinznach Dorf, Wa|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1608|Veltheim AG, Wildenstein|Veltheim AG, Wilden|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1609|Windisch, Lšwen|Windisch, Lšwen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1610|Windisch, Reformierte Kirche|Windisch, Reformier|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1611|Bšzberg, Egenwil|Bšzberg, Egenwil|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1612|Bšzberg, Vierlinden|Bšzberg, Vierlinden|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1613|Elfingen, Hiltematt|Elfingen, Hiltematt|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1614|Sulz AG, BŸtz|Sulz AG, BŸtz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1615|KŸttigen, Abzw. Giebel|KŸttigen, Abzw. Gie|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1616|Salhšhe|Salhšhe|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1617|BŠrschwil, Dorf|BŠrschwil, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1618|BoŽcourt, bureau communal|BoŽcourt, bureau co|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1620|SŽprais|SŽprais|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1621|Ch‰tillon JU, bas du village|Ch‰tillon JU, bas d|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1622|Rossemaison, Žcole/poste|Rossemaison, Žcole/|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1623|Mariastein, Klosterplatz|Mariastein, Kloster|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1624|Moutier, H™tel de Ville|Moutier, H™tel de V|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1625|Buus, Tagungszentrum Waldegg|Buus, Tagungszentru|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1626|Niederwil SO, Feuerwehrmagazin|Niederwil SO, Feuer|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1627|Dittingen, Himmelrich|Dittingen, Himmelri|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1629|KŸttigen, Benken-Klus|KŸttigen, Benken-Kl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1630|Mšhlin, Post|Mšhlin, Post|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1631|Dornach, Bahnhof|Dornach, Bahnhof|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1632|Hofstetten SO, Mariasteinstr.|Hofstetten SO, Mari|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1633|GŸnsberg, Glutzenberg|GŸnsberg, Glutzenbe|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1634|SaignelŽgier, La Theurre|SaignelŽgier, La Th|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1635|GŠnsbrunnen, Wirtshof|GŠnsbrunnen, Wirtsh|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1636|Bougy-Villars, centre|Bougy-Villars, cent|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1637|Mont-sur-Rolle, Bugnaux|Mont-sur-Rolle, Bug|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1644|Mont-sur-Rolle, Žglise|Mont-sur-Rolle, Žgl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1646|Les Cerniers, restaurant|Les Cerniers, resta|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1647|Cho‘x, Žcole|Cho‘x, Žcole|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1650|La Lo‘x|La Lo‘x|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1651|ThiŽsaz|ThiŽsaz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1653|Balm b. GŸnsberg, Dorf|Balm b. GŸnsberg, D|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1657|Breitenbach, Dorfplatz|Breitenbach, Dorfpl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1658|BŸsserach, Post|BŸsserach, Post|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1659|GŸnsberg, Dorfplatz|GŸnsberg, Dorfplatz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1660|Herbetswil, Dorf|Herbetswil, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1661|Holderbank SO, Dorfplatz|Holderbank SO, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1662|Bšzberg, Gemeindehaus|Bšzberg, Gemeindeha|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1663|Wegenstetten, Oberdorf|Wegenstetten, Oberd|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1664|Welschenrohr, Zentrum|Welschenrohr, Zentr|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1665|MŸmliswil, Post|MŸmliswil, Post|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1666|BŸrersteig, Passhšhe|BŸrersteig, Passhš|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1667|Kilchberg BL, Gemeindehaus|Kilchberg BL, Gemei|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1668|RŸnenberg, Mitteldorf|RŸnenberg, Mitteldo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1669|Wil AG, Mitteldorfstrasse|Wil AG, Mitteldorfs|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1670|Windisch, Habsburgstrasse|Windisch, Habsburgs|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1671|Mšhlin, Volg-Riburg|Mšhlin, Volg-Riburg|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1672|Zeiningen, Mitteldorf|Zeiningen, Mitteldo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1673|Gipf-Oberfrick, alte Post|Gipf-Oberfrick, alt|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1674|Wšlflinswil, Dorfplatz|Wšlflinswil, Dorfpl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1675|Oberhof, Adlerplatz|Oberhof, Adlerplatz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1676|Benkerjoch, Passhšhe|Benkerjoch, Passhšh|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1677|Laupersdorf, Dorf|Laupersdorf, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1678|Matzendorf, Schulen|Matzendorf, Schulen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1679|Seltisberg, Zentrum Schule|Seltisberg, Zentrum|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1680|St-Brais, village|St-Brais, village|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1681|Saulcy, village|Saulcy, village|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1682|Le ChŽsal|Le ChŽsal|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1683|Basel, Aeschenplatz AAGL|Basel, Aeschenplatz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1684|Langenbruck, DŸrrenberg|Langenbruck, DŸrren|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1685|Le BŽmont JU, Grand-Creux|Le BŽmont JU, Grand|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1686|Lajoux JU, Cras-des-Mottes|Lajoux JU, Cras-des|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1687|Le PrŽdame|Le PrŽdame|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1688|Les Genevez JU, bif.Le PrŽdame|Les Genevez JU, bif|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1689|Les Genevez JU, Les Vacheries|Les Genevez JU, Les|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1690|Les Genevez JU, Cernil-Bousset|Les Genevez JU, Cer|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1691|Les Reussilles, Sous-la-Sagne|Les Reussilles, Sou|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1692|Tramelan, place du MarchŽ|Tramelan, place du |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1693|Mont-Tramelan, b. Les Breuleux|Mont-Tramelan, b. L|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1694|Mont-Crosin, col|Mont-Crosin, col|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1695|Mont-Crosin, restaurants|Mont-Crosin, restau|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1696|St-Imier, Ergu‘l|St-Imier, Ergu‘l|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1697|MŽdires|MŽdires|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1698|Le Ch‰ble VS,Fontenelle-Dessou|Le Ch‰ble VS,Fonten|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1699|Le Ch‰ble VS, Le Sapey|Le Ch‰ble VS, Le Sa|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1700|Bruson, tŽlŽsige|Bruson, tŽlŽsige|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1701|La C™t|La C™t|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1702|Lourtier, Pont de Mauvoisin|Lourtier, Pont de M|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1703|Ršschenz, Dorfplatz|Ršschenz, Dorfplatz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1704|Grindel, Mitte|Grindel, Mitte|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1705|Wahlen b. Laufen, Petersplatz|Wahlen b. Laufen, P|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1706|Ormalingen, Unterdorf|Ormalingen, Unterdo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1707|Rothenfluh, Hirschengasse|Rothenfluh, Hirsche|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1708|Anwil, Dorf|Anwil, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1709|Mšhlin, Kanzleistrasse|Mšhlin, Kanzleistra|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1710|BŸren SO, Dorf|BŸren SO, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1711|Bšzen, Post|Bšzen, Post|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1712|DensbŸren, Gemeindehaus|DensbŸren, Gemeinde|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1713|Rickenbach BL, Weier|Rickenbach BL, Weie|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8500981|Himmelried, Dorf|Himmelried, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8500984|Arisdorf, Olsbergerstrasse|Arisdorf, Olsberger|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1714|St-Ursanne, ville|St-Ursanne, ville|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1715|Solothurn, Wildbachstrasse|Solothurn, Wildbach|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1716|Genve|Genve|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1717|Pont-CŽard|Pont-CŽard|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1718|ChambŽsy|ChambŽsy|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8501026|Genve-AŽroport|Genve-AŽroport|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1719|Sus-Ch‰tel|Sus-Ch‰tel|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1720|TrŽlex|TrŽlex|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1721|Yvoire (F) (lac)|Yvoire (F) (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1722|Thonon-les-Bains (F) (lac)|Thonon-les-Bains (F|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1723|Evian-les-Bains (F) (lac)|Evian-les-Bains (F)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1724|Montreux (lac)|Montreux (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1725|Bouveret (lac)|Bouveret (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1726|Le Mange|Le Mange|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1727|PrŽlionne|PrŽlionne|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1728|Bire|Bire|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1729|L'Isle|L'Isle|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1730|EclŽpens|EclŽpens|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1731|Les Charbonnires|Les Charbonnires|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1732|Le SŽchey|Le SŽchey|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1733|MontŽtan|MontŽtan|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1734|Etagnires|Etagnires|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1735|GrŽsaley|GrŽsaley|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8501184|Ouchy|Ouchy|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1736|Orbe|Orbe|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1737|Ch‰teau-d'Oex La Palaz|Ch‰teau-d'Oex La Pa|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1738|Chavannes-R., UNIL-Chamberonne|Chavannes-R., UNIL-|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1739|Chavannes-R., UNIL-Mouline|Chavannes-R., UNIL-|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1740|Ecublens VD, UNIL-Sorge|Ecublens VD, UNIL-S|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1741|Muraz (Collombey), Paquaire|Muraz (Collombey), |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1742|Nyon (lac)|Nyon (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1743|Morges (lac)|Morges (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1744|Anires (lac)|Anires (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1745|Bellevue (lac)|Bellevue (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1746|Ch‰teau-de-Chillon (lac)|Ch‰teau-de-Chillon |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1747|Genve-Jardin-Anglais (lac)|Genve-Jardin-Angla|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1748|Genve-Mt-Blanc (lac)|Genve-Mt-Blanc (la|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1749|Genve-P‰quis (lac)|Genve-P‰quis (lac|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1750|Hermance (lac)|Hermance (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1751|Nernier (F) (lac)|Nernier (F) (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1752|St-Sulpice VD (lac)|St-Sulpice VD (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1753|Vevey-La Tour (lac)|Vevey-La Tour (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1754|Vevey-MarchŽ (lac)|Vevey-MarchŽ (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1755|Haute-Nendaz, tŽlŽcabine|Haute-Nendaz, tŽlŽ|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1756|Ch‰teau-d'Hauteville|Ch‰teau-d'Hautevill|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1757|St-LŽgier-Village|St-LŽgier-Village|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1758|La ChiŽsaz|La ChiŽsaz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1759|Ch‰teau-de-Blonay|Ch‰teau-de-Blonay|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1760|Tšrbel, Furen|Tšrbel, Furen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1761|SaxŽ, CafŽ des Amis|SaxŽ, CafŽ des Ami|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1762|St-LŽgier-Gare|St-LŽgier-Gare|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1763|PrŽlaz-sur-Blonay|PrŽlaz-sur-Blonay|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1764|Duillier, centre communal|Duillier, centre co|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1765|Genve-Eaux-Vives (lac)|Genve-Eaux-Vives (|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1766|Clarens (lac)|Clarens (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1767|Territet (lac)|Territet (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1768|Villeneuve (lac)|Villeneuve (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1769|CŽligny (lac)|CŽligny (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1770|Coppet (lac)|Coppet (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1771|Cully (lac)|Cully (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1772|Lutry (lac)|Lutry (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1773|Pully (lac)|Pully (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1774|St-Prex (lac)|St-Prex (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1775|Versoix (lac)|Versoix (lac)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1776|GrŠchen, Matten|GrŠchen, Matten|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1777|Gasenried, ChŠschermatte|Gasenried, ChŠscher|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1778|St. Niklaus VS, Zen-Achern|St. Niklaus VS, Zen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1779|RinderhŸtte|RinderhŸtte|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1780|Albinenleitern, Flaschen|Albinenleitern, Fla|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1781|St-LŽonard, centre|St-LŽonard, centre|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1782|Les Moulins, Les Communailles|Les Moulins, Les Co|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1783|La LŽcherette,cont.de la Borne|La LŽcherette,cont.|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1784|Les Moulins, Pont-de-Pierre|Les Moulins, Pont-d|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1785|Les Moulins, La Rosettaz|Les Moulins, La Ros|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1786|Crt-d'y-Bau|Crt-d'y-Bau|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1787|Allires|Allires|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1788|Ch‰telard VD|Ch‰telard VD|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1789|Rossinire|Rossinire|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1790|La Chaudanne-Les Moulins|La Chaudanne-Les Mo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1791|Ch‰teau-d'Oex|Ch‰teau-d'Oex|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1792|Les Granges-GŽrignoz|Les Granges-GŽrigno|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1793|Saanen|Saanen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1794|Hannigalp (GrŠchen)|Hannigalp (GrŠchen)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G1795|ChampŽry|ChampŽry|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
