UIC	600403	600403	600403			NVS
UIC	613612	613612	613612			NVS
UIC	600440	600440	600440			NVS
UIC	600443	600443	600443			NVS
UIC	600445	600445	600445			NVS
UIC	600450	600450	600450			NVS
UIC	600475	600475	600475			NVS
UIC	601293	601293	601293			NVS
UIC	627065	627065	627065			NVS
UIC	627066	627066	627066			NVS
UIC	627080	627080	627080			NVS
UIC	627081	627081	627081			NVS
UIC	627082	627082	627082			NVS
UIC	627083	627083	627083			NVS
UIC	8000670	8000670	8000670			NVS
UIC	8007346	8007346	8007346			NVS
UIC	601335	601335	601335			NVS
UIC	601949	601949	601949			NVS
UIC	602033	602033	602033			NVS
UIC	602035	602035	602035			NVS
UIC	8084886	8084886	8084886			NVS
UIC	602036	602036	602036			NVS
UIC	602038	602038	602038			NVS
UIC	602040	602040	602040			NVS
UIC	602044	602044	602044			NVS
UIC	602047	602047	602047			NVS
UIC	602048	602048	602048			NVS
UIC	602112	602112	602112			NVS
UIC	602922	602922	602922			NVS
UIC	603757	603757	603757			NVS
UIC	603767	603767	603767			NVS
UIC	632727	632727	632727			NVS
UIC	603921	603921	603921			NVS
UIC	603922	603922	603922			NVS
UIC	603924	603924	603924			NVS
UIC	604383	604383	604383			NVS
UIC	604385	604385	604385			NVS
UIC	612486	612486	612486			NVS
UIC	604388	604388	604388			NVS
UIC	604389	604389	604389			NVS
UIC	604390	604390	604390			NVS
UIC	605036	605036	605036			NVS
UIC	605061	605061	605061			NVS
UIC	605388	605388	605388			NVS
UIC	605590	605590	605590			NVS
UIC	611394	611394	611394			NVS
UIC	605643	605643	605643			NVS
UIC	605644	605644	605644			NVS
UIC	605653	605653	605653			NVS
UIC	8007254	8007254	8007254			NVS
UIC	605655	605655	605655			NVS
UIC	606010	606010	606010			NVS
UIC	626832	626832	626832			NVS
UIC	606011	606011	606011			NVS
UIC	614322	614322	614322			NVS
UIC	606561	606561	606561			NVS
UIC	606562	606562	606562			NVS
UIC	606862	606862	606862			NVS
UIC	606898	606898	606898			NVS
UIC	606917	606917	606917			NVS
UIC	607074	607074	607074			NVS
UIC	607091	607091	607091			NVS
UIC	607092	607092	607092			NVS
UIC	607263	607263	607263			NVS
UIC	607273	607273	607273			NVS
UIC	607274	607274	607274			NVS
UIC	607279	607279	607279			NVS
UIC	608045	608045	608045			NVS
UIC	608046	608046	608046			NVS
UIC	619825	619825	619825			NVS
UIC	608047	608047	608047			NVS
UIC	613967	613967	613967			NVS
UIC	614321	614321	614321			NVS
UIC	616417	616417	616417			NVS
UIC	626822	626822	626822			NVS
UIC	619317	619317	619317			NVS
UIC	619871	619871	619871			NVS
UIC	8092886	8092886	8092886			NVS
UIC	620255	620255	620255			NVS
UIC	8000650	8000650	8000650			NVS
UIC	620390	620390	620390			NVS
UIC	622140	622140	622140			NVS
UIC	623350	623350	623350			NVS
UIC	623404	623404	623404			NVS
UIC	624495	624495	624495			NVS
UIC	624727	624727	624727			NVS
UIC	8007249	8007249	8007249			NVS
UIC	625021	625021	625021			NVS
UIC	626327	626327	626327			NVS
UIC	8007371	8007371	8007371			NVS
UIC	629375	629375	629375			NVS
UIC	629990	629990	629990			NVS
UIC	8003678	8003678	8003678			NVS
UIC	631670	631670	631670			NVS
UIC	8007088	8007088	8007088			NVS
UIC	635510	635510	635510			NVS
UIC	635615	635615	635615			NVS
UIC	8002093	80G0153	8002093			NVS
UIC	637055	637055	637055			NVS
UIC	639590	639590	639590			NVS
UIC	642895	642895	642895			NVS
UIC	645990	645990	645990			NVS
UIC	647670	647670	647670			NVS
UIC	648470	648470	648470			NVS
UIC	648727	648727	648727			NVS
UIC	651047	651047	651047			NVS
UIC	656470	656470	656470			NVS
UIC	656727	656727	656727			NVS
UIC	656867	656867	656867			NVS
UIC	656963	656963	656963			NVS
UIC	657050	657050	657050			NVS
UIC	661190	661190	661190			NVS
