NVS	UIC	479927	479927	Stambach Gh Stöckle,	Stambach Gh Stöckle	29	CET	491432N	072722E					DE						1
NVS	UIC	483029	483029	Zentrum, Wilnsdorf	Zentrum, Wilnsdorf	29	CET	504906N	080627E					DE						1
NVS	UIC	483455	483455	Marktplatz, Isny im	Marktplatz, Isny im	29	CET	474131N	100222E					DE						1
NVS	UIC	846587	846587	Marktplatz, Isny im	Marktplatz, Isny im	29	CET	474131N	100222E					DE						1
NVS	UIC	490151	490151	Rengers (L318), Isny	Rengers (L318), Isny	29	CET	474306N	100324E					DE						1
NVS	UIC	490389	490389	Rathaus, Bisingen	Rathaus, Bisingen	29	CET	483557N	092928E					DE						1
NVS	UIC	492140	492140	Eisenharz Eglofser S	Eisenharz Eglofser S	29	CET	474110N	095715E					DE						1
NVS	UIC	492287	492287	Einkaufszentrum, Nag	Einkaufszentrum, Nag	29	CET	483238N	084350E					DE						1
NVS	UIC	492495	492495	Rathaus, Heinersreut	Rathaus, Heinersreut	29	CET	495803N	113155E					DE						1
NVS	UIC	492771	492771	Bahnhofstr., Beimers	Bahnhofstr., Beimers	29	CET	482854N	095902E					DE						1
NVS	UIC	493281	493281	Eisenharz Ort, Argen	Eisenharz Ort, Argen	29	CET	474117N	095730E					DE						1
NVS	UIC	493282	493282	Gaischachen Geray, A	Gaischachen Geray, A	29	CET	474039N	095820E					DE						1
NVS	UIC	494181	494181	Vorstadt Adler, Isny	Vorstadt Adler, Isny	29	CET	474137N	100251E					DE						1
NVS	UIC	494190	494190	Bolsternang Gasthof,	Bolsternang Gasthof,	29	CET	474026N	100645E					DE						1
NVS	UIC	846782	846782	Bolsternang Überruh,	Bolsternang Überruh	29	CET	474026N	100645E					DE						1
NVS	UIC	494232	494232	Schule, Grünenbach	Schule, Grünenbach	29	CET	474838N	100354E					DE						1
NVS	UIC	496495	496495	Obernsees Staatsstra	Obernsees Staatsstra	29	CET	495458N	112311E					DE						1
NVS	UIC	496655	496655	Krichelnweg, Staufen	Krichelnweg, Staufen	29	CET	475434N	075329E					DE						1
NVS	UIC	498181	498181	Klengen Bahnhofstraß	Klengen Bahnhofstra	29	CET	480033N	082757E					DE						1
NVS	UIC	498277	498277	Bahnhof (Bus), Geisi	Bahnhof (Bus), Geisi	29	CET	475519N	083901E					DE						1
NVS	UIC	498402	498402	Stadtkirche, Furtwan	Stadtkirche, Furtwan	29	CET	480304N	081220E					DE						1
NVS	UIC	498418	498418	Grundbächle, Schonac	Grundbächle, Schona	29	CET	480825N	081205E					DE						1
NVS	UIC	498505	498505	Bahnhof, Buggingen	Bahnhof, Buggingen	29	CET	475112N	073753E					DE						1
NVS	UIC	498546	498546	Bahnhof, Neuenburg a	Bahnhof, Neuenburg a	29	CET	475227N	073529E					DE						1
NVS	UIC	498577	498577	Industriepark Ost/DA	Industriepark Ost/DA	29	CET	474418N	084741E					DE						1
NVS	UIC	498895	498895	Bahnhof, Scheßlitz	Bahnhof, Scheßlitz	29	CET	495820N	110139E					DE						1
NVS	UIC	499483	499483	Haltingen Zentrum, W	Haltingen Zentrum, W	29	CET	473652N	073649E					DE						1
NVS	UIC	499545	499545	Istein Rathaus, Efri	Istein Rathaus, Efri	29	CET	473936N	073221E					DE						1
