8300315	Catanzaro	29	38,896129	16,599355	8300315	Catanzaro	29		IT	1
8300328	Lamezia Terme Centrale	29	38,921163	16,256022	8300328	Lamezia Terme Centr	29		IT	1
8300826	Cropani	29	38,922143	16,813494	8300826	Cropani	29		IT	1
8300825	Botricello	29	38,934057	16,857579	8300825	Botricello	29		IT	1
8300824	Cutro	29	39,02556	16,962934	8300824	Cutro	29		IT	1
8300309	Crotone	29	39,084077	17,107823	8300309	Crotone	29		IT	1
8300347	Amantea	29	39,134796	16,068251	8300347	Amantea	29		IT	1
8300039	Cagliari	29	39,216101	9,108037	8300039	Cagliari	29		IT	1
8302170	Strongoli	29	39,22809	17,1081	8302170	Strongoli	29		IT	1
8312809	Assemini Carmine	29	39,281736	9,014033	8312809	Assemini Carmine	29		IT	1
8301163	Assemini	29	39,287382	8,998982	8301163	Assemini	29		IT	1
8312808	Assemini Santa Lucia	29	39,291009	8,989383	8312808	Assemini Santa Luci	29		IT	1
8300944	Villamassargia-Domusnovas	29	39,294563	8,642776	8300944	Villamassargia-Domu	29		IT	1
8302129	Siliqua	29	39,296783	8,813567	8302129	Siliqua	29		IT	1
8302344	Villaspeciosa-Uta	29	39,304193	8,940715	8302344	Villaspeciosa-Uta	29		IT	1
8302260	Torre Melissa	29	39,30435	17,10843	8302260	Torre Melissa	29		IT	1
8300376	Decimomannu	29	39,30455	8,965964	8300376	Decimomannu	29		IT	1
8300948	Iglesias	29	39,310825	8,539203	8300948	Iglesias	29		IT	1
8300575	Cosenza	29	39,318983	16,260505	8300575	Cosenza	29		IT	1
8302439	Castiglione Cosentino	29	39,355545	16,243971	8302439	Castiglione Cosenti	29		IT	1
8300335	Paola	29	39,358996	16,033851	8300335	Paola	29		IT	1
8301028	Ciro	29	39,368732	17,116896	8301028	Ciro	29		IT	1
8302332	Villasor	29	39,381428	8,93596	8302332	Villasor	29		IT	1
8301536	Fuscaldo	29	39,409267	16,011509	8301536	Fuscaldo	29		IT	1
8302165	Serramanna-Nuraminis	29	39,426093	8,916599	8302165	Serramanna-Nuramini	29		IT	1
8300823	Crucoli	29	39,449461	17,040658	8300823	Crucoli	29		IT	1
8302130	Samassi-Serrenti	29	39,482953	8,899072	8302130	Samassi-Serrenti	29		IT	1
8301148	Acquappesa	29	39,486439	15,955966	8301148	Acquappesa	29		IT	1
8302714	Torano-Lattarico	29	39,494806	16,210588	8302714	Torano-Lattarico	29		IT	1
8300289	Cariati	29	39,496725	16,951974	8300289	Cariati	29		IT	1
8301495	Cetraro	29	39,505305	15,945162	8301495	Cetraro	29		IT	1
8300480	San Gavino	29	39,557882	8,800881	8300480	San Gavino	29		IT	1
