8302389|Bernalda|29|8302389|40,397558|16,682295|IT|1
8302425|Sala Consilina|29|8302425|40,405151|15,573315|IT|1
8300442|Trepuzzi|29|8300442|40,409919|18,076621|IT|1
8301225|Bonorva|29|8301225|40,417701|8,760639|IT|1
8302421|Pisticci|29|8302421|40,420885|16,552227|IT|1
8300858|Paestum|29|8300858|40,421711|15,014508|IT|1
8301027|Ginosa|29|8301027|40,429306|16,891075|IT|1
8300441|Squinzano|29|8300441|40,439199|18,045886|IT|1
8301082|Capaccio-Roccadaspide|29|8301082|40,455007|15,01387|IT|1
8302382|Atena|29|8302382|40,456966|15,532123|IT|1
8300292|Taranto|29|8300292|40,483487|17,224314|IT|1
8300437|S.Pietro Vernotico|29|8300437|40,488463|18,000926|IT|1
8302422|Polla|29|8302422|40,51273|15,495084|IT|1
8300323|Francavilla Fontana|29|8300323|40,523283|17,584752|IT|1
8302556|Grottaglie|29|8302556|40,529094|17,424401|IT|1
8302568|Latiano|29|8302568|40,557949|17,717713|IT|1
8302583|Mesagne|29|8302583|40,563162|17,801971|IT|1
8302380|Albano di Lucania|29|8302380|40,574688|16,021317|IT|1
8302410|Massafra|29|8302410|40,583049|17,107991|IT|1
8302426|Salandra-Grottole|29|8302426|40,583476|16,351646|IT|1
8302430|Trivigno|29|8302430|40,5886|15,997825|IT|1
8302417|Palagiano-Mottola|29|8302417|40,601614|17,065448|IT|1
8300268|Sicignano degli Alburni|29|8300268|40,605465|15,291657|IT|1
8300397|Battipaglia|29|8300397|40,605894|14,983259|IT|1
8302416|Palagianello|29|8302416|40,606857|16,98455|IT|1
8302429|Tito|29|8302429|40,607352|15,698241|IT|1
8300294|Eboli|29|8300294|40,611206|15,05242|IT|1
8301786|Montecorvino|29|8301786|40,616504|14,947076|IT|1
8300291|Potenza Inferiore|29|8300291|40,630109|15,80655|IT|1
8301150|Ardara|29|8301150|40,632146|8,81851|IT|1
8302420|Picerno|29|8302420|40,640163|15,641284|IT|1
8301096|Pontecagnano|29|8301096|40,640412|14,872884|IT|1
8302385|Balvano-Ricigliano|29|8302385|40,649836|15,495463|IT|1
8301906|Ploaghe|29|8301906|40,661352|8,728069|IT|1
8300269|Salerno|29|8300269|40,675308|14,772559|IT|1
8302543|Franciosa|29|8302543|40,678512|15,624705|IT|1
8302684|Salerno Irno|29|8302684|40,682875|14,775817|IT|1
8300361|Baragiano Ruoti|29|8300361|40,694798|15,570112|IT|1
8391590|Fratte-Villa Comunale|29|8391590|40,696447|14,778018|IT|1
8301021|Cava dei Tirreni|29|8301021|40,703588|14,708494|IT|1
8300468|Oschiri|29|8300468|40,713226|9,10787|IT|1
8302460|Avigliano Lucania|29|8302460|40,714947|15,785548|IT|1
8302622|Pellezzano|29|8302622|40,722305|14,770228|IT|1
8300032|Sassari|29|8300032|40,729564|8,554205|IT|1
8302661|Rovigliano|29|8302661|40,734318|14,472053|IT|1
8300400|Carovigno|29|8300400|40,737181|17,683632|IT|1
8301816|Nocera Superiore|29|8301816|40,74264|14,672605|IT|1
8300255|Nocera Inferiore|29|8300255|40,745231|14,63635|IT|1
8302469|Baronissi|29|8302469|40,745872|14,772507|IT|1
8300270|Pompei|29|8300270|40,745989|14,501231|IT|1
8302109|Scafati|29|8302109|40,746196|14,523495|IT|1
8301125|Angri|29|8301125|40,7463|14,575341|IT|1
8301918|Pagani|29|8301918|40,746388|14,616832|IT|1
8300266|Torre Annunziata Centrale|29|8300266|40,746986|14,463962|IT|1
8300284|Ostuni|29|8300284|40,7522|17,580779|IT|1
8302633|Pietragalla|29|8302633|40,753351|15,792077|IT|1
8302522|Codola|29|8302522|40,767577|14,665782|IT|1
8302566|Lanzara-Fimiani|29|8302566|40,769672|14,681194|IT|1
8301197|Berchidda|29|8301197|40,772035|9,181434|IT|1
8302639|Possidente|29|8302639|40,781179|15,777122|IT|1
8302274|Torre del Greco|29|8302274|40,793257|14,3701|IT|1
8300277|Gioia del Colle|29|8300277|40,796843|16,916869|IT|1
8302688|Santeramo|29|8302688|40,802497|16,763873|IT|1
8301865|Portici-Ercolano|29|8301865|40,809888|14,335811|IT|1
8300774|Cisternino|29|8300774|40,816452|17,456861|IT|1
8302463|Bagnoli-Agnano Terme|29|8302463|40,819475|14,166917|IT|1
8302515|Cavalleggeri Aosta|29|8302515|40,819933|14,188112|IT|1
8302599|Montoro-Forino|29|8302599|40,820004|14,75744|IT|1
8300253|Napoli Campi Flegrei|29|8300253|40,822362|14,194833|IT|1
8300565|Napoli Piazza Leopar|29|8300565|40,824077|14,199752|IT|1
8302555|Gravina in Puglia|29|8302555|40,825953|16,417909|IT|1
8302643|Pozzuoli Solfatara|29|8302643|40,827571|14,126162|IT|1
8301777|Monti-Telti|29|8301777|40,829493|9,323104|IT|1
8300240|Napoli Mergellina|29|8300240|40,83146|14,218755|IT|1
8300037|Porto Torres|29|8300037|40,832884|8,396332|IT|1
8302702|Solofra|29|8302702|40,834538|14,843909|IT|1
8302631|Napoli Piazza Amedeo|29|8302631|40,837469|14,2336|IT|1
8302451|Altamura|29|8302451|40,837694|16,551766|IT|1
8302216|Su Canale|29|8302216|40,838086|9,403992|IT|1
8302593|Montella|29|8302593|40,845166|15,032743|IT|1
8301012|Napoli Gianturco|29|8301012|40,845963|14,287266|IT|1
8302753|Napoli Montesanto|29|8302753|40,847006|14,24527|IT|1
8300241|Napoli Piazza Garibaldi|29|8300241|40,851051|14,273455|IT|1
8300276|Fasano|29|8300276|40,851551|17,385786|IT|1
8300239|Napoli Centrale|29|8300239|40,852827|14,27307|IT|1
8302632|Napoli Piazza Cavour|29|8302632|40,855312|14,255128|IT|1
8302698|Serino|29|8302698|40,858855|14,860226|IT|1
8396003|NAPOLI|26|8396003|40,86079|14,257613|IT|1
8302540|Forenza|29|8302540|40,866846|15,725376|IT|1
8302505|Cassano Irpino|29|8302505|40,869218|15,031219|IT|1
8302645|Quarto di Marano|29|8302645|40,871281|14,122609|IT|1
8302610|Nusco|29|8302610|40,872268|15,095638|IT|1
8302572|Lioni|29|8302572|40,875671|15,184886|IT|1
8302594|Montemarano|29|8302594|40,900735|15,039499|IT|1
8302378|Casoria-Afragola|29|8302378|40,907733|14,298622|IT|1
8301396|Casalnuovo di Napoli|29|8301396|40,915544|14,35282|IT|1
8300563|Avellino|29|8300563|40,92114|14,820615|IT|1
8302608|Nola|29|8302608|40,923449|14,525263|IT|1
8300452|Olbia|29|8300452|40,924975|9,498661|IT|1
8302636|Poggiorsini|29|8302636|40,931827|16,262717|IT|1
8302552|Giugliano-Qualiano|29|8302552|40,934909|14,104279|IT|1
8300814|Acerra|29|8300814|40,939794|14,372882|IT|1
8301518|Frattamaggiore-Grumo|29|8301518|40,940212|14,263605|IT|1
8302468|Barile|29|8302468|40,943027|15,67099|IT|1
8302705|Spinazzola|29|8302705|40,950245|16,088316|IT|1
8300278|Monopoli|29|8300278|40,952147|17,29261|IT|1
8300242|Aversa|29|8300242|40,973491|14,218429|IT|1
8302724|Venosa-Maschito|29|8302724|40,979995|15,841951|IT|1
8302644|Prata-Pratola|29|8302644|40,98854|14,842673|IT|1
8302581|Melfi|29|8302581|40,989888|15,646903|IT|1
8300572|Polignano a Mare|29|8300572|40,991046|17,218837|IT|1
8301697|S.Marcellino-Frignano|29|8301697|40,992061|14,172255|IT|1
8302046|Rudalza|29|8302046|40,994095|9,531061|IT|1
8300245|Cancello|29|8300245|40,994297|14,419403|IT|1
8300518|Golfo Aranci|29|8300518|40,994409|9,628064|IT|1
8301143|Albanova|29|8301143|40,996193|14,128765|IT|1
8301596|Gricignano-Teverola|29|8301596|40,998917|14,241525|IT|1
8300448|Villa Literno|29|8300448|41,00525|14,067803|IT|1
8302406|Grumo Appula|29|8302406|41,009094|16,706294|IT|1
8302073|Cala Sabina|29|8302073|41,01068|9,587695|IT|1
8302716|Tufo|29|8302716|41,013866|14,815953|IT|1
8302452|Altavilla Irpina|29|8302452|41,015112|14,784954|IT|1
8300815|Marcianise|29|8300815|41,0357|14,287794|IT|1
8300899|Maddaloni Inferiore|29|8300899|41,035956|14,380819|IT|1
8302518|Chianche-Ceppaloni|29|8302518|41,050112|14,777605|IT|1
8300279|Mola di Bari|29|8300279|41,057372|17,081034|IT|1
8301983|Recale|29|8301983|41,062544|14,303309|IT|1
8300857|Cancello-Arnone|29|8300857|41,063414|14,029209|IT|1
8300244|Caserta|29|8300244|41,068465|14,32817|IT|1
8302587|Minervino Murge|29|8302587|41,078294|16,070156|IT|1
8300569|Bari Torre a Mare|29|8300569|41,082546|16,995833|IT|1
8302412|Modugno citta|29|8302412|41,086557|16,779334|IT|1
8302313|Valle di Maddaloni|29|8302313|41,087554|14,426131|IT|1
8300370|Capua|29|8300370|41,101235|14,210471|IT|1
8302467|Bari Zona Industriale|29|8302467|41,105569|16,82926|IT|1
8300293|Bari Centrale|29|8300293|41,117702|16,870175|IT|1
8300243|Benevento|29|8300243|41,141744|14,770115|IT|1
8300813|Pignataro Maggiore|29|8300813|41,173628|14,160799|IT|1
8300773|Giovinazzo|29|8300773|41,181118|16,669468|IT|1
8300818|Ariano Irpino|29|8300818|41,181989|15,117437|IT|1
8300812|Sparanise|29|8300812|41,185686|14,092804|IT|1
8300873|Amorosi Melizzano|29|8300873|41,192802|14,479254|IT|1
8300282|Molfetta|29|8300282|41,196122|16,596916|IT|1
8302141|Solopaca|29|8302141|41,2101|14,570965|IT|1
8300811|Teano|29|8300811|41,230156|14,074446|IT|1
8300820|Montaguto-Panni|29|8300820|41,235386|15,235144|IT|1
8300274|Bisceglie|29|8300274|41,235539|16,499618|IT|1
8300907|Orsara di Puglia|29|8300907|41,241959|15,2777|IT|1
8302541|Fragneto Monforte|29|8302541|41,247316|14,764865|IT|1
8300251|Minturno-Scauri|29|8300251|41,257586|13,720852|IT|1
8300856|Itri|29|8300856|41,271329|13,545533|IT|1
8300286|Trani|29|8300286|41,272805|16,417778|IT|1
8300365|Bovino-Deliceto|29|8300365|41,278283|15,369128|IT|1
8302490|Canne della Battaglia|29|8302490|41,294623|16,146209|IT|1
8302638|Pontelandolfo|29|8302638|41,295774|14,712185|IT|1
8302709|Terracina|29|8302709|41,298094|13,240739|IT|1
8302611|Ordona|29|8302611|41,314986|15,62061|IT|1
8300273|Barletta|29|8300273|41,315403|16,278625|IT|1
8300275|Cerignola Campagna|29|8300275|41,315634|15,897346|IT|1
8302549|Gavotti|29|8302549|41,332942|13,175797|IT|1
8302564|La Fiora|29|8302564|41,333001|13,198631|IT|1
8302601|Morcone|29|8302601|41,340591|14,677553|IT|1
8301663|Monte S. Biagio|29|8301663|41,345933|13,347036|IT|1
8300810|Tora-Presenzano|29|8300810|41,358878|14,039996|IT|1
8302731|Frasso|29|8302731|41,366085|13,200864|IT|1
8302662|Ruderi di Sibilla|29|8302662|41,385288|13,199495|IT|1
8302496|Capocroce|29|8302496|41,400634|13,204748|IT|1
8301732|Mignano Monte Lungo|29|8301732|41,407543|13,986648|IT|1
8301607|Incoronata|29|8301607|41,408061|15,650647|IT|1
8302697|Sepino|29|8302697|41,414073|14,657333|IT|1
8300259|Priverno-Fossanova|29|8300259|41,421685|13,186834|IT|1
8301519|Fontanarosa-Cervaro|29|8301519|41,435982|13,831446|IT|1
8302453|Anzio|29|8302453|41,452109|12,629331|IT|1
8302607|Nettuno|29|8302607|41,459573|12,662108|IT|1
8302454|Anzio Colonia|29|8302454|41,461562|12,616076|IT|1
8300287|Foggia|29|8300287|41,465947|15,555888|IT|1
8302578|Marechiaro|29|8302578|41,471412|12,612581|IT|1
8302723|Venafro|29|8302723|41,482677|14,048859|IT|1
8300246|Cassino|29|8300246|41,484259|13,832379|IT|1
8302472|Boiano|29|8302472|41,488534|14,473487|IT|1
8302730|Vinchiaturo|29|8302730|41,493978|14,598068|IT|1
8300854|Sezze Romano|29|8300854|41,495541|13,0388|IT|1
8302571|Lido di Lavinio|29|8302571|41,500676|12,625897|IT|1
8302614|Padiglione|29|8302614|41,513332|12,629497|IT|1
8302466|Baranello|29|8302466|41,517968|14,596424|IT|1
