OBB TH code,OBB TH name,OBB TH type,OBB latitude,OBB longitude,ACR TH code,ACR TH name,ACR TH type,PRESENT ON AMR DEMO?,STH country,ACR TH country,ACR_Station Mapped same country?
8322114,Vogogna/Piedimulera,railway,"46,004117","8,303687",8322114,Vogogna/Piedimulera,railway,,IT,IT,
8300099,Levico Terme,railway,"46,005734","11,304937",8300139,Levico Terme,railway,,IT,IT,
7900018,Sevnica,railway,"46,009466","15,301026",7900205,Sevnica,railway,,SI,SI,
8301961,Pieve Vergonte,railway,"46,00972","8,277321",8301961,Pieve Vergonte,railway,,IT,IT,
8322061,Molini,railway,"46,009908","8,185892",8322061,Molini,railway,,IT,IT,
8322078,"Pieve Vergonte, centro",railway,"46,009947","8,264066",8322078,"Pieve Vergonte, Centro",railway,,IT,IT,
8322042,Gozzi,railway,"46,018896","8,241875",8322042,Gozzi,railway,,IT,IT,
8322012,Castiglione,railway,"46,020588","8,214886",8322012,Castiglione,railway,,IT,IT,
8322077,"Piedimulera, piazza Gramsci",railway,"46,021398","8,25804",8322077,"Piedimulera, Piazza Gramsci",railway,,IT,IT,
8322113,"Vogogna, bivio FS",railway,"46,021614","8,283509",8322113,"Vogogna, Bivio Fs",railway,,IT,IT,
8322076,"Piedimulera, stazione",railway,"46,024418","8,260862",8322076,"Piedimulera, Stazione",railway,,IT,IT,
8303067,Capo di Ponte,railway,"46,030697","10,346327",8303075,Capo Di Ponte,railway,,IT,IT,
8322084,Prata di Vogogna,railway,"46,0385","8,279933",8322084,Prata Di Vogogna,railway,,IT,IT,
8300363,Bellano-Tartavelle Terme,railway,"46,039487","9,302635",8300396,Bellano-Tartavelle Terme,railway,,IT,IT,
8301128,S.Cristoforo al Lago-Ischia,railway,"46,039824","11,233791",8301128,S.Cristoforo Al Lago-Ischia,railway,,IT,IT,
8322073,"Pallanzeno, stazione",railway,"46,042961","8,260482",8322073,"Pallanzeno, Stazione",railway,,IT,IT,
8301908,Pallanzeno,railway,"46,043537","8,260674",8301908,Pallanzeno,railway,,IT,IT,
8370225,S. Bartolameo,railway,"46,050306","11,135737",8370225,S. Bartolameo,railway,,IT,IT,
8322025,Cuzzego di Cardezza,railway,"46,050632","8,279177",8322025,Cuzzego Di Cardezza,railway,,IT,IT,
8300701,Borgo Valsugana,railway,"46,051225","11,453742",8300868,Borgo Valsugana,railway,,IT,IT,
8303090,Sellero,railway,"46,051566","10,34548",8303090,Sellero,railway,,IT,IT,
8300702,Castelnuovo in Valsugana,railway,"46,052301","11,463891",8300872,Castelnuovo In Valsugana,railway,,IT,IT,
8306005,S. Chiara,railway,"46,053977","11,135748",8306005,S. Chiara,railway,,IT,IT,
8346393,Udine stazione (Viale Europa Unita),railway,"46,056199","13,241905",8346393,Udine Stazione (Viale Europa Unita),railway,,IT,IT,
8389115,Udine autostazione,railway,"46,057214","13,242694",8389115,Udine Autostazione,railway,,IT,IT,
7900003,Ljubljana,railway,"46,058691","14,512937",7900100,Ljubljana,railway,,SI,SI,
8322111,"Villadossola, Via B. Novello",railway,"46,063904","8,261728",8322111,"Villadossola, Via B. Novello",railway,,IT,IT,
8322106,"Villadossola, Corso Italia",railway,"46,065656","8,2611",8322106,"Villadossola, Corso Italia",railway,,IT,IT,
8322109,"Villadossola, Corso Sempione",railway,"46,067691","8,262974",8322109,"Villadossola, Corso Sempione",railway,,IT,IT,
8322105,"Villadossola, Bivio Gaggio",railway,"46,068095","8,26307",8322105,"Villadossola, Bivio Gaggio",railway,,IT,IT,
8322112,"Villadossola, Villagio Sisma",railway,"46,070048","8,260554",8322112,"Villadossola, Villagio Sisma",railway,,IT,IT,
8322110,"Villadossola, Stab Sisma",railway,"46,071916","8,263451",8322110,"Villadossola, Stab Sisma",railway,,IT,IT,
8303069,Cedegolo,railway,"46,072213","10,350172",8303069,Cedegolo,railway,,IT,IT,
8322004,"Beura Cardezza, centro",railway,"46,079061","8,299276",8322004,"Beura Cardezza, Centro",railway,,IT,IT,
7900004,Zidani Most,railway,"46,085271","15,170704",7900103,Zidani Most,railway,,SI,SI,
8303076,Forno d'Allione,railway,"46,090085","10,31492",8303076,Forno D'Allione,railway,,IT,IT,
8322009,Calice,railway,"46,091645","8,280416",8322009,Calice,railway,,IT,IT,
8302207,S.Croce del Lago,railway,"46,093795","12,329538",8302207,S.Croce Del Lago,railway,,IT,IT,
8322015,Cosasca di Trontano,railway,"46,096749","8,311827",8322015,Cosasca Di Trontano,railway,,IT,IT,
8322035,"Domodossola, via Torino",railway,"46,108671","8,296316",8322035,"Domodossola, Via Torino",railway,,IT,IT,
8322021,Croppo di Trontano,railway,"46,11036","8,311941",8322021,Croppo Di Trontano,railway,,IT,IT,
8322030,"Domodossola, piazza Orsi Mose",railway,"46,111648","8,292909",8322030,"Domodossola, Piazza Orsi Mose",railway,,IT,IT,
8322031,"Domodossola, piazza Repubblica",railway,"46,114967","8,291823",8322031,"Domodossola, Piazza Repubblica",railway,,IT,IT,
8302433,"Domodossola, Stazione",railway,"46,116396","8,297222",8302433,"Domodossola, Stazione",railway,,IT,IT,
8322029,"Domodossola, Ospedale",railway,"46,118277","8,287075",8322029,"Domodossola, Ospedale",railway,,IT,IT,
8303078,Malonno,railway,"46,118498","10,316704",8303078,Malonno,railway,,IT,IT,
8322036,"Domodossola, via Turati",railway,"46,121005","8,28911",8322036,"Domodossola, Via Turati",railway,,IT,IT,
8302818,Verigo,railway,"46,121125","8,350887",8302818,Verigo,railway,,IT,IT,
8322034,"Domodossola, via Scappacino",railway,"46,121161","8,284041",8322034,"Domodossola, Via Scappacino",railway,,IT,IT,
8322032,"Domodossola, via di Vittorio",railway,"46,121275","8,27465",8322032,"Domodossola, Via Di Vittorio",railway,,IT,IT,
8322040,Gabbio,railway,"46,121609","8,237229",8322040,Gabbio,railway,,IT,IT,
8322005,"Bognanco, T. Villa Elda",railway,"46,122297","8,21077",8322005,"Bognanco, T. Villa Elda",railway,,IT,IT,
8322033,"Domodossola, via Sant'Antonio",railway,"46,122308","8,290579",8322033,"Domodossola, Via Sant'Antonio",railway,,IT,IT,
8302817,Trontano,railway,"46,122682","8,33405",8302817,Trontano,railway,,IT,IT,
8322026,"Domodossola, Cappuccina",railway,"46,123179","8,289519",8322026,"Domodossola, Cappuccina",railway,,IT,IT,
8322060,Mocogna,railway,"46,123647","8,275088",8322060,Mocogna,railway,,IT,IT,
8302819,Marone,railway,"46,12373","8,37681",8302819,Marone,railway,,IT,IT,
8302816,Creggio,railway,"46,124867","8,324741",8302816,Creggio,railway,,IT,IT,
8322027,"Domodossola, Corso Cairoli 20",railway,"46,125027","8,291514",8322027,"Domodossola, Corso Cairoli 20",railway,,IT,IT,
8302820,Coimo,railway,"46,126244","8,398852",8302820,Coimo,railway,,IT,IT,
